pool,func,minargs,maxargs,type,address,definition
GSC-Method-49bd540,function_b192842d,2,2,0,sub_0000000003410220,
GSC-Method-49bd540,function_85ed5950,1,1,0,sub_00000000034102B0,
GSC-Method-49bd540,function_f7af8ebc,0,1,0,sub_0000000003410370,
GSC-Method-49bd540,function_bc2f1cb8,0,1,0,sub_0000000003410480,
GSC-Method-49bd540,function_cfdeb86,1,1,0,sub_0000000003413180,
GSC-Method-49bd540,function_3f908303,0,4,0,sub_00000000034131E0,
GSC-Method-49bd540,function_c4fcd6f7,0,0,0,sub_00000000034133E0,
GSC-Method-49bd540,function_e54c47ed,0,0,0,sub_0000000003413440,
GSC-Method-49bd540,function_2c6da05b,1,1,0,sub_0000000003413540,
GSC-Method-49bd540,function_f2bfbdb4,1,1,0,sub_00000000034134D0,
GSC-Method-49bd540,getvehoccupants,0,0,0,sub_0000000003413630,
GSC-Method-49bd540,function_f9748f33,1,1,0,sub_00000000034136C0,
GSC-Method-49bd540,getoccupantseat,1,1,0,sub_0000000003413730,
GSC-Method-49bd540,function_12598d45,1,2,0,sub_00000000034137A0,
GSC-Method-49bd540,function_9f28f5cd,1,1,0,sub_0000000003413860,
GSC-Method-49bd540,function_e2d89efe,1,1,0,sub_00000000034138E0,
GSC-Method-49bd540,function_fde0d99e,1,1,0,sub_00000000034139C0,
GSC-Method-49bd540,function_a3f90231,1,1,0,sub_0000000003413AB0,
GSC-Method-49bd540,function_d4c38fa4,1,1,0,sub_0000000003413B80,
GSC-Method-49bd540,function_8e15fee8,1,1,0,sub_0000000003413C50,
GSC-Method-49bd540,function_5051cc0c,1,1,0,sub_0000000003413D20,
GSC-Method-49bd540,function_90d45d34,1,1,0,sub_0000000003413E30,
GSC-Method-49bd540,function_52874908,1,1,0,sub_0000000003413F20,
GSC-Method-49bd540,function_322a0994,2,2,0,sub_0000000003413FB0,
GSC-Method-49bd540,function_f232c501,0,0,0,sub_00000000034140B0,
GSC-Method-49bd540,function_491967f5,1,1,0,sub_0000000003414110,
GSC-Method-49bd540,function_c2548f46,e,e,0,sub_00000000034141E0,
GSC-Method-49bd540,function_13caf9b9,b,d,0,sub_0000000003418B50,
GSC-Method-49bd540,function_ed4f9dec,3,3,0,sub_000000000341D0A0,
GSC-Method-49bd540,function_ca07865d,1,1,0,sub_000000000340F950,
GSC-Method-49bd540,function_78ae4f35,0,0,0,sub_000000000340F9B0,
GSC-Method-49bd540,function_92db79d5,0,0,0,sub_000000000340FA10,
GSC-Method-49bd540,function_3bec70ff,1,1,0,sub_000000000340FA80,
GSC-Method-49bd540,function_2e117a66,1,1,0,sub_000000000340FAE0,
GSC-Method-49bd540,function_1616000b,0,0,0,sub_0000000003410550,
GSC-Method-49bd540,function_5869b9f0,1,1,0,sub_0000000003410780,
GSC-Method-49bd540,function_1d663bfa,0,0,0,sub_0000000003412B20,
GSC-Method-49bd540,function_40a1fc60,1,1,0,sub_0000000003412B90,
GSC-Method-49bd540,function_a7696eb0,1,1,1,sub_0000000003412C30,nulled
GSC-Method-49bd540,function_63514b7f,1,1,0,sub_0000000003412C40,
GSC-Method-49bd540,getmaxspeed,0,1,0,sub_0000000003412CB0,
GSC-Method-49bd540,function_77080ef0,1,1,0,sub_0000000003412D30,
GSC-Method-49bd540,function_69f96add,1,1,0,sub_000000000341D280,
GSC-Method-49bd540,function_a2197d61,1,3,0,sub_000000000341D410,
GSC-Method-49bd540,function_f53f4b8a,0,0,0,sub_000000000341D5A0,
GSC-Method-49bd540,function_e431363c,1,1,0,sub_000000000341D600,
GSC-Method-49bd540,function_fd86c5b7,1,1,0,sub_000000000341D6A0,
GSC-Method-49bd540,function_67daa424,1,1,0,sub_000000000341D750,
GSC-Method-49bd540,function_722ea9e3,0,1,0,sub_000000000341D7C0,
GSC-Method-49bd540,function_aa43cd40,1,2,0,sub_000000000341D300,
GSC-Method-49bd540,function_497a7579,0,0,0,sub_000000000341D3A0,
GSC-Method-49bd540,function_777497e8,1,1,0,sub_000000000341D8F0,
GSC-Method-49bd540,function_670cf91f,1,1,0,sub_000000000341D960,
GSC-Method-49bd540,function_f79ef5dd,1,4,0,sub_0000000003410890,
GSC-Method-49bd540,function_24be272b,1,1,0,sub_0000000003412AA0,
GSC-Method-49bd540,function_68273895,3,3,0,sub_000000000341DA60,
GSC-Method-49bd540,function_4fb612ea,3,3,0,sub_000000000341DB60,
GSC-Method-49bd540,function_ded6dd2e,2,2,0,sub_00000000034109B0,
GSC-Method-49bd540,function_d733412a,1,1,0,sub_000000000341DC50,
GSC-Method-49b3180,setheliheightlock,1,1,0,sub_0000000003120690,
GSC-Method-49b3180,setheliheightcap,1,1,0,sub_0000000003120740,
GSC-Method-49b3180,getheliheightlock,0,0,0,sub_0000000003120800,
GSC-Method-49b3180,isinsideheliheightlock,0,0,0,sub_0000000003120830,
GSC-Method-49b3180,getheliheightlockheight,1,1,0,sub_0000000003120990,
GSC-Method-49f1ff0,function_e5984a76,2,3,0,sub_0000000004048760,
GSC-Method-49f1ff0,melee,0,2,0,sub_0000000004048920,
GSC-Method-49f1ff0,function_4cfa3a68,1,1,0,sub_0000000004048F00,
GSC-Method-49f1ff0,function_a113093b,0,0,0,sub_0000000004048FA0,
GSC-Method-49f1ff0,function_3a9e8153,0,1,0,sub_0000000004048FB0,
GSC-Method-49f1ff0,function_ceba32be,0,0,0,sub_0000000004049000,
GSC-Method-49f1ff0,setpitchorient,0,0,0,sub_0000000004049040,
GSC-Method-49f1ff0,function_f650e40b,0,0,0,sub_0000000004049070,
GSC-Method-49f1ff0,function_6d3015ba,1,4,0,sub_000000000404B4F0,
GSC-Method-49f1ff0,function_72695c56,2,4,0,sub_000000000404B640,
GSC-Method-49f1ff0,teleport,1,2,0,sub_000000000404B760,
GSC-Method-49f1ff0,function_bcbc47ba,0,0,0,sub_000000000404BAC0,
GSC-Method-49f1ff0,function_a9f2c27d,1,1,0,sub_000000000404BB10,
GSC-Method-49f1ff0,traversemode,1,1,0,sub_0000000004050760,
GSC-Method-49f1ff0,animmode,1,2,0,sub_00000000040507F0,
GSC-Method-49f1ff0,orientmode,1,4,0,sub_0000000004050970,
GSC-Method-49f1ff0,function_f826f9fc,0,1,0,sub_0000000004050A60,
GSC-Method-49f1ff0,function_11e1ec10,0,0,0,sub_0000000004050D90,
GSC-Method-49f1ff0,function_2afe9c0c,2,2,0,sub_0000000004050DC0,
GSC-Method-49f1ff0,function_20f954cb,0,0,0,sub_0000000004050F60,
GSC-Method-49f1ff0,function_66b92087,0,0,0,sub_0000000004050FA0,
GSC-Method-49f1ff0,function_3b79edb1,0,0,0,sub_0000000004051050,
GSC-Method-49f1ff0,function_8e8d27b0,0,0,0,sub_0000000004051090,
GSC-Method-49f1ff0,animcustom,1,2,0,sub_00000000040564B0,
GSC-Method-49f1ff0,function_605c9cbd,0,0,0,sub_00000000040510C0,
GSC-Method-49f1ff0,function_e52dfb36,0,0,0,sub_0000000004051160,
GSC-Method-49f1ff0,function_49900fba,3,3,0,sub_00000000040511B0,
GSC-Method-49f1ff0,pushplayer,1,1,0,sub_00000000040512D0,
GSC-Method-49f1ff0,function_e827fc0e,0,0,0,sub_0000000004051320,
GSC-Method-49f1ff0,collidewithactors,1,1,0,sub_0000000004051350,
GSC-Method-49f1ff0,function_3645737b,1,1,0,sub_00000000040513A0,
GSC-Method-49f1ff0,function_3ef976dc,0,0,0,sub_00000000040513F0,
GSC-Method-49f1ff0,function_71b0626c,0,0,0,sub_0000000004051420,
GSC-Method-49f1ff0,function_e6f286a8,0,0,0,sub_0000000004051450,
GSC-Method-49f1ff0,function_a35b323a,1,1,0,sub_0000000004051550,
GSC-Method-49f1ff0,function_e85b93e4,1,1,0,sub_00000000040515B0,
GSC-Method-49f1ff0,function_aa438a75,1,1,0,sub_0000000004051670,
GSC-Method-49f1ff0,function_1ff875c4,1,2,0,sub_0000000004051600,
GSC-Method-49f1ff0,function_b7d7862e,0,0,0,sub_00000000040516B0,
GSC-Method-49f1ff0,function_30b919ef,2,2,0,sub_00000000040516E0,
GSC-Method-49f1ff0,function_e6bca023,1,1,0,sub_0000000004051760,
GSC-Method-49f1ff0,allowpitchangle,1,1,0,sub_00000000040517F0,
GSC-Method-49f1ff0,function_b7350442,0,0,0,sub_0000000004051850,
GSC-Method-49f1ff0,function_dd0c0f45,1,1,0,sub_000000000404E6A0,
GSC-Method-49f1ff0,function_32e63c32,1,1,0,sub_00000000040517B0,
GSC-Method-49f1ff0,finishactordamage,c,e,0,sub_00000000040518A0,
GSC-Method-49f1ff0,function_208a0138,2,2,0,sub_0000000004056420,
GSC-Method-49f1ff0,function_5dae78cf,0,0,0,sub_0000000004056480,
GSC-Method-49f1ff0,function_625ff35a,0,0,0,sub_00000000040564E0,
GSC-Method-49f1ff0,function_cedb6dca,1,1,0,sub_0000000004048B10,
GSC-Method-49f1ff0,function_f3813b8a,1,1,0,sub_0000000004048AB0,
GSC-Method-49f1ff0,function_987a9b39,1,2,0,sub_0000000004048A00,
GSC-Method-49f1ff0,function_e4bca7ed,2,5,0,sub_0000000004049220,
GSC-Method-49f1ff0,shoot,0,2,0,sub_0000000004048860,
GSC-Method-49f1ff0,function_fe95f4b6,1,1,0,sub_0000000004048CE0,
GSC-Method-49f1ff0,function_7516a2d7,1,1,0,sub_0000000004048D70,
GSC-Method-49f1ff0,function_8b79939d,0,0,0,sub_0000000004048CA0,
GSC-Method-49f1ff0,function_fc776d21,2,2,0,sub_0000000004048E10,
GSC-Method-49f1ff0,function_fdb90c06,2,2,0,sub_0000000004048B90,
GSC-Method-49f1ff0,function_50ce7258,0,1,0,sub_0000000004056310,
GSC-Method-49f1ff0,function_1b73af64,0,0,0,sub_000000000404BC10,
GSC-Method-49f1ff0,function_ebba7db4,0,0,0,sub_000000000404BC40,
GSC-Method-49f1ff0,function_d3adbb45,0,0,0,sub_000000000404BC70,
GSC-Method-49f1ff0,forceteleport,1,4,0,sub_000000000404B9C0,
GSC-Method-49f1ff0,function_1236f014,1,1,0,sub_00000000040514F0,
GSC-Method-49f1ff0,function_5d96f08f,0,0,0,sub_00000000040514B0,
GSC-Method-49f1ff0,function_bc1a3aa0,0,0,0,sub_000000000404C2D0,
GSC-Method-49f1ff0,function_91910c4b,0,0,0,sub_000000000404C2D0,
GSC-Method-49f1ff0,function_94d1c936,1,2,0,sub_000000000404BCA0,
GSC-Method-49f1ff0,function_8ce9dd95,3,3,0,sub_000000000404BD70,
GSC-Method-49f1ff0,function_400f4365,0,0,0,sub_000000000404BD30,
GSC-Method-49f1ff0,function_df713d50,1,2,0,sub_00000000040490C0,
GSC-Method-49f1ff0,function_17689b06,0,1,0,sub_00000000040491A0,
GSC-Method-49f1ff0,function_53763c77,3,3,0,sub_000000000404BED0,
GSC-Method-49f1ff0,function_8610cef,2,2,0,sub_000000000404C050,
GSC-Method-49f1ff0,function_53686d68,2,2,0,sub_000000000404C180,
GSC-Method-49f1ff0,function_2f334dce,0,0,0,sub_000000000404E650,
GSC-Method-49f1ff0,function_19b152bd,1,1,0,sub_0000000004056A20,
GSC-Method-49f1ff0,function_e7ad8ca4,0,0,0,sub_00000000040569C0,
GSC-Method-49f1ff0,function_3b4d55d3,0,0,0,sub_00000000040569F0,
GSC-Method-49f1ff0,function_c511e53b,0,0,0,sub_0000000004056A70,
GSC-Method-49f1ff0,function_2bddfa6d,0,0,0,sub_0000000004056570,
GSC-Method-49f1ff0,function_6706c7e5,0,0,0,sub_0000000004056600,
GSC-Method-49f1ff0,function_86367aa7,1,1,0,sub_0000000004056630,
GSC-Method-49f1ff0,function_a4810bee,0,0,0,sub_0000000004056700,
GSC-Method-49f1ff0,function_95919315,0,0,0,sub_00000000040566D0,
GSC-Method-49f1ff0,function_ec35c6a3,0,0,0,sub_00000000040566A0,
GSC-Method-49f1ff0,function_88c4abaa,0,0,0,sub_0000000004056730,
GSC-Method-49f1ff0,function_eef4a03b,0,0,0,sub_0000000004056760,
GSC-Method-49f1ff0,function_9df5a6f5,0,0,0,sub_0000000004056790,
GSC-Method-49f1ff0,function_420d1e6b,0,0,0,sub_00000000040567C0,
GSC-Method-49f1ff0,function_5331def,0,0,0,sub_00000000040567F0,
GSC-Method-49f1ff0,function_5f2814b,0,0,0,sub_0000000004056820,
GSC-Method-49f1ff0,setanimstate,1,2,0,sub_00000000040564B0,
GSC-Method-49f1ff0,setanimstatefromasd,1,2,0,sub_00000000040564B0,
GSC-Method-49f1ff0,function_b84d8828,1,1,0,sub_00000000040564B0,
GSC-Method-49f1ff0,function_9b67a534,0,0,0,sub_00000000040564B0,
GSC-Method-49f1ff0,function_8513a11b,0,2,0,sub_00000000040564B0,
GSC-Method-49f1ff0,function_133f8089,1,1,0,sub_00000000040564B0,
GSC-Method-49f1ff0,function_5f774b97,0,2,0,sub_00000000040564B0,
GSC-Method-49f1ff0,function_2f355686,0,2,0,sub_00000000040564B0,
GSC-Method-49f1ff0,function_cc2d19e8,1,3,0,sub_00000000040564B0,
GSC-Method-49f1ff0,setphysparams,3,3,0,sub_0000000004056AD0,
GSC-Method-49f1ff0,function_cd9aea0c,1,1,0,sub_0000000004056B40,
GSC-Method-49f1ff0,function_e4df64ac,0,0,0,sub_0000000004056BF0,
GSC-Method-49f1ff0,function_7a13875b,0,0,0,sub_0000000004056E20,
GSC-Method-49f1ff0,function_60d9ce71,0,0,0,sub_00000000040570D0,
GSC-Method-49f1ff0,function_b0745018,1,1,0,sub_0000000004056F10,
GSC-Method-49f1ff0,function_99d7011,0,0,0,sub_0000000004057030,
GSC-Method-49f1ff0,function_bc4d52d2,1,1,0,sub_00000000040571C0,
GSC-Method-49f1ff0,function_e7253dfc,1,1,0,sub_00000000040571B0,
GSC-Method-49f1ff0,function_51e02972,0,0,0,sub_00000000040571D0,
GSC-Method-49f1ff0,clearpath,0,0,0,sub_00000000040571E0,
GSC-Method-49f1ff0,function_b73a53b1,1,1,0,sub_0000000004057210,
GSC-Method-49f1ff0,function_cae2a048,1,1,0,sub_0000000004057340,
GSC-Method-49f1ff0,setfreecameralockonallowed,1,1,0,sub_0000000004056520,
GSC-Method-49f1ff0,pathmode,1,3,0,sub_0000000004050BB0,
GSC-Method-49f1ff0,getpathmode,0,0,0,sub_0000000004050CA0,
GSC-Method-49f1ff0,function_ebdd932a,1,1,0,sub_0000000004050D20,
GSC-Method-49f1ff0,function_1d529b87,0,0,0,sub_00000000040574C0,
GSC-Method-49f1ff0,calcapproximatepathtoposition,1,2,0,sub_0000000004057500,
GSC-Method-49f1ff0,function_dd070839,0,0,0,sub_00000000040576E0,
GSC-Method-49f1ff0,function_11578581,1,1,0,sub_0000000004057740,
GSC-Method-495cd40,choosebettercovernode,0,0,0,sub_00000000005A7EE0,
GSC-Method-495cd40,getfiremode,0,0,0,sub_00000000005A8340,
GSC-Method-495cd40,getfiremode,0,0,0,sub_00000000005A8340,
GSC-Method-495cd40,getnextfindbestcovertime,3,3,0,sub_00000000005A8AB0,
GSC-Method-495cd40,bb_getarrivalstance,0,0,0,sub_00000000005A83A0,
GSC-Method-495cd40,bb_getcurrentexposedtype,0,0,0,sub_00000000005A8440,
GSC-Method-495cd40,bb_getlocomotionarrivaldistance,0,0,0,sub_00000000005A84F0,
GSC-Method-495cd40,bb_getlocomotionarrivalyaw,0,0,0,sub_00000000005A87D0,
GSC-Method-495cd40,bb_getlocomotionmotionangle,0,0,0,sub_00000000005A89F0,
GSC-Method-495cd40,bb_getlocomotionturnyaw,0,0,0,sub_00000000005A8A60,
GSC-Method-49b3490,attach,1,3,0,sub_00000000031373D0,
GSC-Method-49b3490,detach,1,2,0,sub_00000000031376A0,
GSC-Method-49b3490,detachall,0,0,0,sub_0000000003137760,
GSC-Method-49b3490,isattached,1,2,0,sub_0000000003137510,
GSC-Method-49b3490,function_2b01e57a,0,0,0,sub_0000000003137790,
GSC-Method-49b3490,function_b9400589,1,1,0,sub_00000000031377E0,
GSC-Method-49b3490,function_3b4f53f2,1,1,0,sub_0000000003137890,
GSC-Method-49b3490,function_95bdcc73,1,1,0,sub_0000000003137900,
GSC-Method-49b3490,hidepart,1,3,0,sub_0000000003147760,
GSC-Method-49b3490,haspart,1,2,0,sub_000000000314BBC0,
GSC-Method-49b3490,showpart,1,3,0,sub_000000000314DE30,
GSC-Method-49b3490,showallparts,0,0,0,sub_00000000031501A0,
GSC-Method-49b3490,hasdobj,0,0,0,sub_0000000003152330,
GSC-Method-49b3490,playsoundtoplayer,2,2,0,sub_000000000318B6A0,
GSC-Method-49b3490,function_b69d10a2,2,2,0,sub_000000000318B780,
GSC-Method-49b3490,function_8f540f51,0,0,0,sub_0000000003154460,
GSC-Method-49b3490,function_781bbb44,1,1,0,sub_0000000003154520,
GSC-Method-49b3490,function_a26b248d,0,0,0,sub_0000000003154610,
GSC-Method-49b3490,function_b7d8c97e,1,1,0,sub_0000000003156750,
GSC-Method-49b3490,function_c5bfb394,0,0,0,sub_00000000031567E0,
GSC-Method-49b3490,function_d001d39d,1,1,0,sub_0000000003158920,
GSC-Method-49b3490,function_fa9041cc,0,0,0,sub_000000000315AAE0,
GSC-Method-49b3490,function_b04755f,1,1,0,sub_000000000315AB40,
GSC-Method-49b3490,allowedstances,1,7fffffff,0,sub_000000000315CD50,
GSC-Method-49b3490,function_5ced219a,1,1,0,sub_0000000003160F00,
GSC-Method-49b3490,function_e55a820e,1,1,0,sub_0000000003167450,
GSC-Method-49b3490,function_df332970,1,1,0,sub_0000000003169560,
GSC-Method-49b3490,function_9f92070e,0,0,0,sub_000000000316B8C0,
GSC-Method-49b3490,function_24c17c98,0,0,0,sub_000000000316DB50,
GSC-Method-49b3490,function_d0fed49d,1,1,0,sub_000000000316DB60,
GSC-Method-49b3490,function_c3462d90,1,1,0,sub_000000000316FE90,
GSC-Method-49b3490,function_24c32cb1,1,1,0,sub_000000000316DC40,
GSC-Method-49b3490,function_e14338da,2,2,0,sub_0000000003172080,
GSC-Method-49b3490,incrementstat,2,2,0,sub_00000000031721B0,
GSC-Method-49b3490,function_9c4eb047,1,10,0,sub_00000000031765F0,
GSC-Method-49b3490,function_d4ac0555,2,2,0,sub_0000000003176680,
GSC-Method-49b3490,function_a11357b,1,1,0,sub_0000000003178810,
GSC-Method-49b3490,function_2736e3c4,0,0,0,sub_0000000003178890,
GSC-Method-49b3490,function_ceb29d20,1,1,0,sub_000000000317A9E0,
GSC-Method-49b3490,addweaponstat,3,6,0,sub_000000000318AB00,
GSC-Method-49b3490,function_4feeeaa8,2,2,0,sub_000000000318A9E0,
GSC-Method-49b3490,function_b43a32d1,1,10,0,sub_000000000318A880,
GSC-Method-49b3490,function_be7a08a8,2,2,0,sub_00000000031861D0,
GSC-Method-49b3490,function_2a928426,0,0,0,sub_000000000318B2D0,
GSC-Method-49b3490,function_f95ea9b6,1,1,0,sub_000000000318AFD0,
GSC-Method-49b3490,function_53524d84,0,0,0,sub_000000000318B130,
GSC-Method-49b3490,function_c2c1d36b,1,1,0,sub_000000000318B340,
GSC-Method-49b3490,function_3b91934f,2,2,0,sub_000000000318B380,
GSC-Method-49b3490,function_8750c45b,2,2,0,sub_000000000318B3D0,
GSC-Method-49b3490,function_a6cbcab,2,2,0,sub_000000000318B430,
GSC-Method-49b3490,function_dd91e3dd,0,0,0,sub_000000000318B480,
GSC-Method-49b3490,function_15e5c1da,1,1,0,sub_000000000318B4A0,
GSC-Method-49b3490,function_9401373f,2,2,0,sub_000000000318B4E0,
GSC-Method-49b3490,function_6ffe5044,1,1,0,sub_000000000318B540,
GSC-Method-49b3490,function_efa762f6,1,1,0,sub_000000000318B580,
GSC-Method-49b3490,function_399964c8,1,1,0,sub_000000000318B5C0,
GSC-Method-49b3490,function_76785843,0,0,0,sub_000000000318B5F0,
GSC-Method-49b3490,function_2037c576,0,0,0,sub_000000000318B610,
GSC-Method-49b3490,function_d6095f2b,1,1,0,sub_000000000318B630,
GSC-Method-49b3490,function_ea859fe2,0,0,0,sub_000000000318B660,
GSC-Method-49b3490,function_fff71ace,0,0,0,sub_000000000318B680,
GSC-Method-49b3490,function_70dc8576,1,1,0,sub_000000000318B330,
GSC-Method-49b3490,function_f306948a,1,1,0,sub_000000000318B850,
GSC-Method-49b3490,function_42eab63b,1,1,0,sub_000000000318BA10,
GSC-Method-49b3490,function_1118efb4,0,0,0,sub_000000000318BC60,
GSC-Method-49b3490,function_3f7b8594,0,1,0,sub_000000000318A190,
GSC-Method-49b3490,function_e8b2d5e6,1,1,0,sub_000000000318A3C0,
GSC-Method-49b3490,function_26e65052,1,1,0,sub_000000000318BBE0,
GSC-Method-49b3490,getcurrentgunrank,1,1,0,sub_000000000318A6F0,
GSC-Method-49b3490,function_ac24127,2,2,0,sub_00000000031369E0,
GSC-Method-49b3490,function_33644ff2,2,2,0,sub_0000000003136A90,
GSC-Method-49b3490,function_79cd8cd6,5,5,0,sub_0000000003136B40,
GSC-Method-49b3490,function_73aaf8c1,7,7,0,sub_0000000003136C70,
GSC-Method-49b3490,updatestatratio,3,3,0,sub_0000000003185B70,
GSC-Method-49b3490,function_92125309,1,1,0,sub_0000000003188810,
GSC-Method-49b3490,function_143cce0,1,1,0,sub_0000000003188860,
GSC-Method-49b3490,getxpscale,0,0,0,sub_00000000031888B0,
GSC-Method-49b3490,addrankxp,1,6,0,sub_0000000003188900,
GSC-Method-49b3490,addrankxpvalue,1,3,0,sub_0000000003189AB0,
GSC-Method-49b3490,function_f0c7dea8,0,0,0,sub_0000000003189E70,
GSC-Method-49b3490,function_c52bcf79,0,0,0,sub_0000000003189B40,
GSC-Method-49b3490,function_4835d26a,0,0,0,sub_0000000003189BD0,
GSC-Method-49b3490,function_343a6614,2,2,0,sub_0000000003189C30,
GSC-Method-49b3490,reportlootconsume,2,2,0,sub_0000000003189C70,
GSC-Method-49b3490,function_cf9658ca,0,0,0,sub_0000000003189D20,
GSC-Method-49b3490,hasseasonpass,1,3,0,sub_0000000003189F80,
GSC-Method-49b3490,function_fb726a9,0,0,0,sub_000000000318A000,
GSC-Method-49b3490,setempjammed,1,1,0,sub_000000000318A070,
GSC-Method-49b3490,isempjammed,0,0,0,sub_000000000318A130,
GSC-Method-49b3490,function_529a3c2a,0,1,0,sub_000000000318BE50,
GSC-Method-49b3490,luinotifyevent,1,9,0,sub_000000000318BF00,
GSC-Method-49b3490,launch,1,2,0,sub_000000000318BCF0,
GSC-Method-49b3490,setmovingplatformenabled,1,2,0,sub_000000000318BF50,
GSC-Method-49b3490,ismovingplatform,0,0,0,sub_000000000318BFD0,
GSC-Method-49b3490,function_48b6ec9f,1,1,0,sub_000000000318C000,
GSC-Method-49b3490,function_63446ab6,1,1,0,sub_000000000318C040,
GSC-Method-49b3490,gamehistorystartmatch,1,1,0,sub_0000000003188660,
GSC-Method-49b3490,gamehistoryfinishmatch,6,6,0,sub_00000000031886E0,
GSC-Method-49b3490,unlink,0,0,0,sub_000000000318C080,
GSC-Method-49b3490,linkto,1,4,0,sub_000000000318C120,
GSC-Method-49b3490,function_45c034cf,1,4,0,sub_000000000318C140,
GSC-Method-49b3490,enablelinkto,0,0,0,sub_000000000318C160,
GSC-Method-49b3490,function_d1c9eb79,1,3,0,sub_000000000318C1D0,
GSC-Method-49b3490,playerlinkto,1,8,0,sub_000000000318C270,
GSC-Method-49b3490,function_6bb65255,1,8,0,sub_000000000318C2F0,
GSC-Method-49b3490,playerlinktodelta,1,a,0,sub_000000000318C290,
GSC-Method-49b3490,function_16e9c900,1,7,0,sub_000000000318C2B0,
GSC-Method-49b3490,function_3ec22796,1,2,0,sub_0000000003120D40,
GSC-Method-49b3490,function_648c1f6,1,a,0,sub_000000000318C2D0,
GSC-Method-49b3490,function_d8f7b763,7,7,0,sub_0000000003120E90,
GSC-Method-49b3490,function_6c18bccf,4,5,0,sub_0000000003123170,
GSC-Method-49b3490,function_fc06bdaf,0,0,0,sub_0000000003123180,
GSC-Method-49b3490,function_1d7b85f6,0,0,0,sub_0000000003125270,
GSC-Method-49b3490,function_66f3a713,0,0,0,sub_0000000003127360,
GSC-Method-49b3490,function_717525bc,0,0,0,sub_0000000003129450,
GSC-Method-49b3490,dontinterpolate,0,0,0,sub_000000000312B540,
GSC-Method-49b3490,function_3931ff12,3,4,0,sub_000000000312B5A0,
GSC-Method-49b3490,function_9ce22331,2,2,0,sub_000000000312B6F0,
GSC-Method-49b3490,function_fbf7a8bc,1,1,0,sub_000000000312B810,
GSC-Method-49b3490,worldtolocalcoords,1,1,0,sub_000000000312B950,
GSC-Method-49b3490,function_619dfffa,1,1,0,sub_000000000312BA00,
GSC-Method-49b3490,function_d04d0288,0,0,0,sub_0000000003123120,
GSC-Method-49b3490,markdestructibledestroyed,0,0,0,sub_000000000312C4A0,
GSC-Method-49b3490,function_71acf6bf,0,0,0,sub_000000000312BA60,
GSC-Method-49b3490,function_10b2ca52,2,2,0,sub_000000000312BA90,
GSC-Method-49b3490,function_41b29ff0,1,1,0,sub_000000000312C450,
GSC-Method-49b3490,function_902cf00a,1,7,0,sub_000000000312BB90,
GSC-Method-49b3490,function_b0df78c0,1,7,0,sub_000000000312BED0,
GSC-Method-49b3490,function_129a11c0,2,2,0,sub_000000000312C200,
GSC-Method-49b3490,function_a890457,1,2,0,sub_000000000312C340,
GSC-Method-49b3490,findpath,2,4,0,sub_0000000004071A30,
GSC-Method-49b3490,canpath,2,2,0,sub_00000000031391B0,
GSC-Method-49b3490,function_15116160,1,1,0,sub_00000000040726D0,
GSC-Method-49b3490,function_9ac6adea,1,1,0,sub_0000000004071F90,
GSC-Method-49b3490,function_5ba9412d,1,2,0,sub_0000000003139260,
GSC-Method-49b3490,function_5c9326ad,0,0,0,sub_0000000003139330,
GSC-Method-49b3490,function_7f618a34,0,0,0,sub_00000000031393D0,
GSC-Method-49b3490,function_5e9000c8,0,0,0,sub_0000000003139410,
GSC-Method-49b3490,function_dfbb6e22,0,0,0,sub_00000000031394A0,
GSC-Method-49b3490,function_917504e0,0,0,0,sub_00000000031394E0,
GSC-Method-49b3490,function_b3fe9121,0,0,0,sub_0000000003139540,
GSC-Method-49b3490,function_289e5d59,0,0,0,sub_0000000003139580,
GSC-Method-49b3490,function_acd5b0ef,0,0,0,sub_00000000031395C0,
GSC-Method-49b3490,function_e5bab2ac,5,6,0,sub_0000000003139620,
GSC-Method-49b3490,function_1b017fef,0,0,0,sub_000000000313A370,
GSC-Method-49b3490,function_de79fea5,0,0,0,sub_0000000003139770,
GSC-Method-49b3490,function_4db45e2c,0,3,0,sub_00000000031397A0,
GSC-Method-49b3490,function_382350f,1,1,0,sub_0000000003139870,
GSC-Method-49b3490,function_98210b9e,2,2,0,sub_00000000031398C0,
GSC-Method-49b3490,setavoidancemask,0,1,0,sub_0000000003139950,
GSC-Method-49b3490,function_c4ba7403,0,2,0,sub_0000000003139A40,
GSC-Method-49b3490,function_30d06829,1,1,0,sub_0000000003139AD0,
GSC-Method-49b3490,function_7499d440,0,0,0,sub_0000000003139B20,
GSC-Method-49b3490,function_5ca1b284,0,0,0,sub_0000000003139E50,
GSC-Method-49b3490,function_b26878dd,1,1,0,sub_000000000313A250,
GSC-Method-49b3490,setblackboardattribute,2,2,0,sub_000000000313A2E0,
GSC-Method-49b3490,function_317b6a45,1,2,0,sub_000000000312C4E0,
GSC-Method-49b3490,function_fe684e52,1,1,0,sub_000000000312E620,
GSC-Method-49b3490,function_33bd22aa,1,1,0,sub_0000000003130710,
GSC-Method-49b3490,function_dee3f41b,1,1,0,sub_0000000003132800,
GSC-Method-49b3490,function_60d14da8,1,1,0,sub_00000000031348F0,
GSC-Method-49b3490,function_3e750a9c,0,0,0,sub_0000000003137980,
GSC-Method-49b3490,function_2feb7c26,0,0,0,sub_0000000003137670,
GSC-Method-49b3490,function_788fb466,1,2,0,sub_00000000031375E0,
