pool,func,minargs,maxargs,type,address,definition
GSC-Method-d7a8ef0,giveweapon,1,4,0,BlackOpsColdWar.exe+4d47270,
GSC-Method-d7a8ef0,replaceweapon,3,6,0,BlackOpsColdWar.exe+4d6b030,
GSC-Method-d7a8ef0,function_28602a03,1,3,0,BlackOpsColdWar.exe+4d8f010,
GSC-Method-d7a8ef0,unlockweapon,1,1,0,BlackOpsColdWar.exe+4da9df0,
GSC-Method-d7a8ef0,function_635f9c02,1,1,0,BlackOpsColdWar.exe+4db2c90,
GSC-Method-d7a8ef0,hasmaxprimaryweapons,0,0,0,BlackOpsColdWar.exe+4dd67a0,
GSC-Method-d7a8ef0,function_88772f88,2,2,0,BlackOpsColdWar.exe+4ddf5e0,
GSC-Method-d7a8ef0,function_40d6838f,2,2,0,BlackOpsColdWar.exe+4e030a0,
GSC-Method-d7a8ef0,function_d01c19b3,2,2,0,BlackOpsColdWar.exe+4e1de60,
GSC-Method-d7a8ef0,setblockweaponpickup,2,2,0,BlackOpsColdWar.exe+4d3e350,
GSC-Method-d7a8ef0,getinventoryheldweapon,0,0,0,BlackOpsColdWar.exe+4059510,
GSC-Method-d7a8ef0,setinventoryheldweapon,1,1,0,BlackOpsColdWar.exe+403e950,
GSC-Method-d7a8ef0,function_6eff28b5,2,4,0,BlackOpsColdWar.exe+4e80b20,
GSC-Method-d7a8ef0,function_e601ff48,2,2,0,BlackOpsColdWar.exe+4ea48f0,
GSC-Method-d7a8ef0,function_1c228d69,2,2,0,BlackOpsColdWar.exe+4ebf7c0,
GSC-Method-d7a8ef0,function_446b181e,1,1,0,BlackOpsColdWar.exe+4ee3380,
GSC-Method-d7a8ef0,function_1fac41e4,1,1,0,BlackOpsColdWar.exe+506c890,
GSC-Method-d7a8ef0,function_fda57e3c,2,3,1,BlackOpsColdWar.exe+51287a0,
GSC-Method-d7a8ef0,setactivecamostage,2,4,0,BlackOpsColdWar.exe+3ea3c60,
GSC-Method-d7a8ef0,bbclasschoice,1,3,0,BlackOpsColdWar.exe+5104b50,
GSC-Method-d7a8ef0,sethighlighted,1,1,0,BlackOpsColdWar.exe+3efd620,
GSC-Method-d7a8ef0,setcamo,2,2,0,BlackOpsColdWar.exe+3ed98b0,
GSC-Method-d7a8ef0,sortheldweapons,0,0,0,BlackOpsColdWar.exe+40090a0,
GSC-Method-d7a8ef0,takeweapon,1,2,0,BlackOpsColdWar.exe+4011ed0,
GSC-Method-d7a8ef0,function_a39f313c,0,1,0,BlackOpsColdWar.exe+40001e0,
GSC-Method-d7a8ef0,isthrowinggrenade,0,0,0,BlackOpsColdWar.exe+3fca920,
GSC-Method-d7a8ef0,function_d911b948,0,0,0,BlackOpsColdWar.exe+3fdc640,
GSC-Method-d7a8ef0,function_61efcfe5,0,0,0,BlackOpsColdWar.exe+3fe54f0,
GSC-Method-d7a8ef0,function_f071483d,0,0,0,BlackOpsColdWar.exe+3ff7300,
GSC-Method-d7a8ef0,forcegrenadethrow,0,0,0,BlackOpsColdWar.exe+4a2dea0,
GSC-Method-d7a8ef0,function_4a8572c4,0,0,0,BlackOpsColdWar.exe+3f0f270,
GSC-Method-d7a8ef0,function_58b29f4f,0,0,0,BlackOpsColdWar.exe+3f20ef0,
GSC-Method-d7a8ef0,function_26c7faf8,0,0,0,BlackOpsColdWar.exe+3f29d70,
GSC-Method-d7a8ef0,isfiring,0,0,0,BlackOpsColdWar.exe+3f3bd30,
GSC-Method-d7a8ef0,ismeleeing,0,0,0,BlackOpsColdWar.exe+3f44df0,
GSC-Method-d7a8ef0,isjuking,0,0,0,BlackOpsColdWar.exe+3f4ddd0,
GSC-Method-d7a8ef0,function_e128a831,0,0,0,BlackOpsColdWar.exe+3f56c60,
GSC-Method-d7a8ef0,function_b4813488,0,0,0,BlackOpsColdWar.exe+3f5faf0,
GSC-Method-d7a8ef0,function_77d8d4fc,0,0,0,BlackOpsColdWar.exe+3f68990,
GSC-Method-d7a8ef0,isgrappling,0,0,0,BlackOpsColdWar.exe+3f717d0,
GSC-Method-d7a8ef0,function_5e530207,0,0,0,BlackOpsColdWar.exe+3f83480,
GSC-Method-d7a8ef0,isswitchingweapons,0,0,0,BlackOpsColdWar.exe+3f95100,
GSC-Method-d7a8ef0,isdroppingweapon,0,0,0,BlackOpsColdWar.exe+3fa6e40,
GSC-Method-d7a8ef0,isreloading,0,0,0,BlackOpsColdWar.exe+3fb8b40,
GSC-Method-d7a8ef0,takeallweapons,0,1,0,BlackOpsColdWar.exe+401adf0,
GSC-Method-d7a8ef0,isinmovemode,1,2,0,BlackOpsColdWar.exe+402ccb0,
GSC-Method-d7a8ef0,getcurrentweapon,0,0,0,BlackOpsColdWar.exe+406b220,
GSC-Method-d7a8ef0,getcurrentweaponspinlerp,0,0,0,BlackOpsColdWar.exe+40f9bd0,
GSC-Method-d7a8ef0,setcurrentweaponspinlerp,1,1,0,BlackOpsColdWar.exe+410b890,
GSC-Method-d7a8ef0,getcurrentweaponaltweapon,0,0,0,BlackOpsColdWar.exe+407cf40,
GSC-Method-d7a8ef0,isweaponoverheating,0,2,0,BlackOpsColdWar.exe+411d800,
GSC-Method-d7a8ef0,setweaponoverheating,2,3,0,BlackOpsColdWar.exe+4138a40,
GSC-Method-d7a8ef0,getcurrentoffhand,0,0,0,BlackOpsColdWar.exe+4153fc0,
GSC-Method-d7a8ef0,isusingoffhand,0,0,0,BlackOpsColdWar.exe+40a0a50,
GSC-Method-d7a8ef0,function_6577d473,0,0,0,BlackOpsColdWar.exe+40b2770,
GSC-Method-d7a8ef0,function_55acff10,0,1,0,BlackOpsColdWar.exe+40bb5c0,
GSC-Method-d7a8ef0,function_104d7b4d,0,1,0,BlackOpsColdWar.exe+40cd300,
GSC-Method-d7a8ef0,forceoffhandend,0,0,0,BlackOpsColdWar.exe+408ecf0,
GSC-Method-d7a8ef0,ischargeshotpending,0,0,0,BlackOpsColdWar.exe+40df070,
GSC-Method-d7a8ef0,function_f3ca8274,0,0,0,BlackOpsColdWar.exe+40f0d90,
GSC-Method-d7a8ef0,hasweapon,1,3,0,BlackOpsColdWar.exe+41c09a0,
GSC-Method-d7a8ef0,function_826ed2dd,0,0,0,BlackOpsColdWar.exe+41c9940,
GSC-Method-d7a8ef0,getweaponforweaponroot,1,1,0,BlackOpsColdWar.exe+41d2790,
GSC-Method-d7a8ef0,switchtoweapon,0,2,0,BlackOpsColdWar.exe+41db650,
GSC-Method-d7a8ef0,switchtoweaponimmediate,0,2,0,BlackOpsColdWar.exe+41e44e0,
GSC-Method-d7a8ef0,switchtooffhand,1,1,0,BlackOpsColdWar.exe+41ed4d0,
GSC-Method-d7a8ef0,giveandfireoffhand,1,2,0,BlackOpsColdWar.exe+41f63a0,
GSC-Method-d7a8ef0,function_7683b07,0,0,0,BlackOpsColdWar.exe+41ff4b0,
GSC-Method-d7a8ef0,function_49dc736a,1,1,0,BlackOpsColdWar.exe+42111a0,
GSC-Method-d7a8ef0,function_225eab37,0,0,0,BlackOpsColdWar.exe+422c100,
GSC-Method-d7a8ef0,function_3a054f03,1,1,0,BlackOpsColdWar.exe+4235100,
GSC-Method-d7a8ef0,function_ad7b9f4a,6,6,0,BlackOpsColdWar.exe+423e130,
GSC-Method-d7a8ef0,playbombplant,0,0,0,BlackOpsColdWar.exe+4258fd0,
GSC-Method-d7a8ef0,playbombdefuse,0,0,0,BlackOpsColdWar.exe+4261f20,
GSC-Method-d7a8ef0,weaponplayejectbrass,0,0,0,BlackOpsColdWar.exe+4273e80,
GSC-Method-d7a8ef0,getlockonradius,0,0,0,BlackOpsColdWar.exe+427ccb0,
GSC-Method-d7a8ef0,getlockonlossradius,0,0,0,BlackOpsColdWar.exe+4285b30,
GSC-Method-d7a8ef0,getlockonspeed,0,0,0,BlackOpsColdWar.exe+428e9f0,
GSC-Method-d7a8ef0,givestartammo,1,1,0,BlackOpsColdWar.exe+4297860,
GSC-Method-d7a8ef0,givemaxammo,1,1,0,BlackOpsColdWar.exe+42a06d0,
GSC-Method-d7a8ef0,getfractionstartammo,1,1,0,BlackOpsColdWar.exe+42a9610,
GSC-Method-d7a8ef0,getfractionmaxammo,1,1,0,BlackOpsColdWar.exe+42bb430,
GSC-Method-d7a8ef0,setweaponheatpercent,2,2,0,BlackOpsColdWar.exe+42cd320,
GSC-Method-d7a8ef0,setweaponhackpercent,2,2,0,BlackOpsColdWar.exe+42f1ad0,
GSC-Method-d7a8ef0,setweaponlockonpercent,2,2,0,BlackOpsColdWar.exe+42faaa0,
GSC-Method-d7a8ef0,setweaponfriendlytargeting,2,2,0,BlackOpsColdWar.exe+4303a10,
GSC-Method-d7a8ef0,setweaponfriendlytargetlocked,2,2,0,BlackOpsColdWar.exe+43157d0,
GSC-Method-d7a8ef0,setweaponfriendlyhacking,2,2,0,BlackOpsColdWar.exe+4327520,
GSC-Method-d7a8ef0,settargetedentityendtime,2,2,0,BlackOpsColdWar.exe+43420f0,
GSC-Method-d7a8ef0,settargetedmissilesremaining,2,2,0,BlackOpsColdWar.exe+435ccd0,
GSC-Method-d7a8ef0,lerporigin,1,1,0,BlackOpsColdWar.exe+43925b0,
GSC-Method-d7a8ef0,setorigin,1,1,0,BlackOpsColdWar.exe+4377880,
GSC-Method-d7a8ef0,setvelocity,1,1,0,BlackOpsColdWar.exe+43a42f0,
GSC-Method-d7a8ef0,setplayerangles,1,1,0,BlackOpsColdWar.exe+43b5fa0,
GSC-Method-d7a8ef0,getplayerangles,0,0,0,BlackOpsColdWar.exe+43c7da0,
GSC-Method-d7a8ef0,getgunangles,0,0,0,BlackOpsColdWar.exe+43d9b80,
GSC-Method-d7a8ef0,getplayercamerapos,0,0,0,BlackOpsColdWar.exe+4c03f90,
GSC-Method-d7a8ef0,cameraactivate,1,1,0,BlackOpsColdWar.exe+43eb860,
GSC-Method-d7a8ef0,camerasetposition,1,2,0,BlackOpsColdWar.exe+43fd590,
GSC-Method-d7a8ef0,camerasetlookat,0,1,0,BlackOpsColdWar.exe+4418540,
GSC-Method-d7a8ef0,camerasetangles,0,1,0,BlackOpsColdWar.exe+44333e0,
GSC-Method-d7a8ef0,startcameratween,1,3,0,BlackOpsColdWar.exe+44453c0,
GSC-Method-d7a8ef0,getvrcampos,0,0,0,BlackOpsColdWar.exe+445ff00,
GSC-Method-d7a8ef0,getvrcamangles,0,0,0,BlackOpsColdWar.exe+4471b60,
GSC-Method-d7a8ef0,isvr,0,0,0,BlackOpsColdWar.exe+44837c0,
GSC-Method-d7a8ef0,gamepadusedlast,0,0,0,BlackOpsColdWar.exe+44b92f0,
GSC-Method-d7a8ef0,function_a83f9b5,0,0,0,BlackOpsColdWar.exe+44d3de0,
GSC-Method-d7a8ef0,function_1bc04df9,0,0,0,BlackOpsColdWar.exe+44e5a60,
GSC-Method-d7a8ef0,buttonbitstate,1,7fffffff,0,BlackOpsColdWar.exe+45005b0,
GSC-Method-d7a8ef0,primarybuttonpressedlocal,0,0,0,BlackOpsColdWar.exe+4512430,
GSC-Method-d7a8ef0,secondarybuttonpressedlocal,0,0,0,BlackOpsColdWar.exe+452d0d0,
GSC-Method-d7a8ef0,usebuttonpressed,0,0,0,BlackOpsColdWar.exe+4547cf0,
GSC-Method-d7a8ef0,function_f75eb1ae,0,0,0,BlackOpsColdWar.exe+4559c90,
GSC-Method-d7a8ef0,function_1b011462,0,0,0,BlackOpsColdWar.exe+456ba40,
GSC-Method-d7a8ef0,changeseatbuttonpressed,0,0,0,BlackOpsColdWar.exe+457d940,
GSC-Method-d7a8ef0,boostbuttonpressed,0,0,0,BlackOpsColdWar.exe+4586850,
GSC-Method-d7a8ef0,attackbuttonpressed,0,0,0,BlackOpsColdWar.exe+4598690,
GSC-Method-d7a8ef0,actionslotonebuttonpressed,0,0,0,BlackOpsColdWar.exe+45aa930,
GSC-Method-d7a8ef0,actionslottwobuttonpressed,0,0,0,BlackOpsColdWar.exe+45b3840,
GSC-Method-d7a8ef0,actionslotthreebuttonpressed,0,0,0,BlackOpsColdWar.exe+45bc750,
GSC-Method-d7a8ef0,actionslotfourbuttonpressed,0,0,0,BlackOpsColdWar.exe+45ce620,
GSC-Method-d7a8ef0,adsbuttonpressed,0,0,0,BlackOpsColdWar.exe+45e04f0,
GSC-Method-d7a8ef0,throwbuttonpressed,0,0,0,BlackOpsColdWar.exe+45f2350,
GSC-Method-d7a8ef0,meleebuttonpressed,0,0,0,BlackOpsColdWar.exe+4604160,
GSC-Method-d7a8ef0,jumpbuttonpressed,0,0,0,BlackOpsColdWar.exe+4639b40,
GSC-Method-d7a8ef0,actionbuttonpressed,0,0,0,BlackOpsColdWar.exe+464b980,
GSC-Method-d7a8ef0,stancebuttonpressed,0,0,0,BlackOpsColdWar.exe+465d7c0,
GSC-Method-d7a8ef0,fragbuttonpressed,0,0,0,BlackOpsColdWar.exe+466f600,
GSC-Method-d7a8ef0,reloadbuttonpressed,0,0,0,BlackOpsColdWar.exe+4678510,
GSC-Method-d7a8ef0,secondaryoffhandbuttonpressed,0,0,0,BlackOpsColdWar.exe+468a430,
GSC-Method-d7a8ef0,inventorybuttonpressed,0,0,0,BlackOpsColdWar.exe+469c240,
GSC-Method-d7a8ef0,sprintbuttonpressed,0,0,0,BlackOpsColdWar.exe+460d070,
GSC-Method-d7a8ef0,iscodcaster,0,0,0,BlackOpsColdWar.exe+461eeb0,
GSC-Method-d7a8ef0,offhandspecialbuttonpressed,0,0,0,BlackOpsColdWar.exe+46ae3a0,
GSC-Method-d7a8ef0,weaponswitchherobuttonpressed,0,0,0,BlackOpsColdWar.exe+46c01e0,
GSC-Method-d7a8ef0,weaponswitchbuttonpressed,0,0,0,BlackOpsColdWar.exe+46d2020,
GSC-Method-d7a8ef0,function_315b0f70,0,0,0,BlackOpsColdWar.exe+46daf60,
GSC-Method-d7a8ef0,function_28655ef2,0,0,0,BlackOpsColdWar.exe+46ecdd0,
GSC-Method-d7a8ef0,vehicleattackbuttonpressed,0,0,0,BlackOpsColdWar.exe+46fed40,
GSC-Method-d7a8ef0,vehiclemoveupbuttonpressed,0,0,0,BlackOpsColdWar.exe+4707c50,
GSC-Method-d7a8ef0,function_6947dde2,0,0,0,BlackOpsColdWar.exe+4710b60,
GSC-Method-d7a8ef0,function_e01d381a,0,0,0,BlackOpsColdWar.exe+477be60,
GSC-Method-d7a8ef0,sprintuprequired,0,0,0,BlackOpsColdWar.exe+4627e40,
GSC-Method-d7a8ef0,playerads,0,0,0,BlackOpsColdWar.exe+4784d90,
GSC-Method-d7a8ef0,pingplayer,0,0,0,BlackOpsColdWar.exe+478dbc0,
GSC-Method-d7a8ef0,resetcharactercustomization,0,0,0,BlackOpsColdWar.exe+4796a20,
GSC-Method-d7a8ef0,function_390cb543,0,0,0,BlackOpsColdWar.exe+479f890,
GSC-Method-d7a8ef0,function_5d23af5b,0,1,0,BlackOpsColdWar.exe+479f8b0,
GSC-Method-d7a8ef0,function_44a7328f,0,0,0,BlackOpsColdWar.exe+47a8820,
GSC-Method-d7a8ef0,function_6b7000e,0,0,0,BlackOpsColdWar.exe+47ba600,
GSC-Method-d7a8ef0,function_cde23658,0,1,0,BlackOpsColdWar.exe+47cc4e0,
GSC-Method-d7a8ef0,function_92ea4100,0,1,0,BlackOpsColdWar.exe+47de520,
GSC-Method-d7a8ef0,function_19124308,0,0,0,BlackOpsColdWar.exe+47e7490,
GSC-Method-d7a8ef0,setcharacterbodytype,1,2,0,BlackOpsColdWar.exe+47f02d0,
GSC-Method-d7a8ef0,function_55fedf50,0,0,0,BlackOpsColdWar.exe+4802140,
GSC-Method-d7a8ef0,function_d882da68,0,1,0,BlackOpsColdWar.exe+480b000,
GSC-Method-d7a8ef0,getcharacterbodytype,0,0,0,BlackOpsColdWar.exe+480b070,
GSC-Method-d7a8ef0,getcharacteroutfit,0,0,0,BlackOpsColdWar.exe+481cdb0,
GSC-Method-d7a8ef0,setcharacteroutfit,1,1,0,BlackOpsColdWar.exe+4849ab0,
GSC-Method-d7a8ef0,function_3d1a97c6,0,0,0,BlackOpsColdWar.exe+486d650,
GSC-Method-d7a8ef0,function_564cfaeb,0,0,0,BlackOpsColdWar.exe+487f2d0,
GSC-Method-d7a8ef0,function_b568258e,0,0,0,BlackOpsColdWar.exe+482eb00,
GSC-Method-d7a8ef0,function_e1c06cd0,0,0,0,BlackOpsColdWar.exe+4837c10,
GSC-Method-d7a8ef0,function_11d0e790,0,0,0,BlackOpsColdWar.exe+4840b40,
GSC-Method-d7a8ef0,setcharacterwarpaintoutfit,1,1,0,BlackOpsColdWar.exe+4899ee0,
GSC-Method-d7a8ef0,function_ab96a9b5,2,2,0,BlackOpsColdWar.exe+48e1ae0,
GSC-Method-d7a8ef0,function_fbc5a093,1,1,0,BlackOpsColdWar.exe+48c6d30,
GSC-Method-d7a8ef0,function_7d5a3c48,2,2,0,BlackOpsColdWar.exe+48f4000,
GSC-Method-d7a8ef0,function_c4dc1c55,0,0,0,BlackOpsColdWar.exe+48fcec0,
GSC-Method-d7a8ef0,function_97cf79d8,1,1,1,BlackOpsColdWar.exe+4905d30,
GSC-Method-d7a8ef0,function_1e0b31cf,1,1,0,BlackOpsColdWar.exe+490ec10,
GSC-Method-d7a8ef0,function_9497b7cb,1,1,0,BlackOpsColdWar.exe+4917b70,
GSC-Method-d7a8ef0,function_18df0fba,1,1,0,BlackOpsColdWar.exe+4920a00,
GSC-Method-d7a8ef0,getplayergendertype,0,1,0,BlackOpsColdWar.exe+4929890,
GSC-Method-d7a8ef0,getplayershowcaseweapon,0,0,0,BlackOpsColdWar.exe+4932780,
GSC-Method-d7a8ef0,showviewmodel,0,0,0,BlackOpsColdWar.exe+49446a0,
GSC-Method-d7a8ef0,hideviewmodel,0,0,0,BlackOpsColdWar.exe+4956380,
GSC-Method-d7a8ef0,function_abe8608d,2,2,0,BlackOpsColdWar.exe+49682c0,
GSC-Method-d7a8ef0,function_de8a54a6,1,1,0,BlackOpsColdWar.exe+497a0a0,
GSC-Method-d7a8ef0,setoffhandsecondaryclass,1,1,0,BlackOpsColdWar.exe+4165c70,
GSC-Method-d7a8ef0,getoffhandsecondaryclass,0,0,0,BlackOpsColdWar.exe+4189760,
GSC-Method-d7a8ef0,setoffhandprimaryclass,1,1,0,BlackOpsColdWar.exe+4177a10,
GSC-Method-d7a8ef0,beginlocationselection,1,2,0,BlackOpsColdWar.exe+4849a30,
GSC-Method-d7a8ef0,beginlocationairstrikeselection,1,2,0,BlackOpsColdWar.exe+4849a70,
GSC-Method-d7a8ef0,beginlocationmortarselection,1,4,0,BlackOpsColdWar.exe+4852a60,
GSC-Method-d7a8ef0,beginlocationartilleryselection,1,2,0,BlackOpsColdWar.exe+4852aa0,
GSC-Method-d7a8ef0,beginlocationcomlinkselection,1,2,0,BlackOpsColdWar.exe+4852ae0,
GSC-Method-d7a8ef0,beginlocationnapalmselection,1,2,0,BlackOpsColdWar.exe+4852b20,
GSC-Method-d7a8ef0,function_35ad808a,1,2,0,BlackOpsColdWar.exe+4852b60,
GSC-Method-d7a8ef0,endlocationselection,0,0,0,BlackOpsColdWar.exe+4852ba0,
GSC-Method-d7a8ef0,clientsyssetstate,2,2,0,BlackOpsColdWar.exe+4ae3bc0,
GSC-Method-d7a8ef0,weaponlockdetect,1,3,0,BlackOpsColdWar.exe+4af5e40,
GSC-Method-d7a8ef0,weaponlockstart,1,3,0,BlackOpsColdWar.exe+4afed80,
GSC-Method-d7a8ef0,weaponlockfinalize,1,3,0,BlackOpsColdWar.exe+4b1a3e0,
GSC-Method-d7a8ef0,weaponlockfree,0,1,0,BlackOpsColdWar.exe+4b2c6c0,
GSC-Method-d7a8ef0,weaponlocktargettooclose,1,2,0,BlackOpsColdWar.exe+4b3e5f0,
GSC-Method-d7a8ef0,weaponlocknoclearance,1,2,0,BlackOpsColdWar.exe+4b474c0,
GSC-Method-d7a8ef0,weaponlockcount,0,0,0,BlackOpsColdWar.exe+4b620c0,
GSC-Method-d7a8ef0,weaponlockremoveslot,1,1,0,BlackOpsColdWar.exe+4b6af20,
GSC-Method-d7a8ef0,getmpdialogname,0,0,0,BlackOpsColdWar.exe+4ba19b0,
GSC-Method-d7a8ef0,getchrname,0,0,0,BlackOpsColdWar.exe+4baa870,
GSC-Method-d7a8ef0,gettargetscreenangles,1,2,0,BlackOpsColdWar.exe+4d86010,
GSC-Method-d7a8ef0,getreplaygunlockonorigin,1,1,0,BlackOpsColdWar.exe+4b8f8e0,
GSC-Method-d7a8ef0,getlockonorigin,1,1,0,BlackOpsColdWar.exe+4b8f8e0,
GSC-Method-d7a8ef0,getnormalizedmovement,0,0,0,BlackOpsColdWar.exe+4e38ab0,
GSC-Method-d7a8ef0,getnormalizedcameramovement,0,0,0,BlackOpsColdWar.exe+4e53870,
GSC-Method-d7a8ef0,notifyonplayercommand,2,2,0,BlackOpsColdWar.exe+4f69d50,
GSC-Method-d7a8ef0,notifyonplayercommandremove,2,2,0,BlackOpsColdWar.exe+4f72d80,
GSC-Method-d7a8ef0,buttonpressed,1,1,1,BlackOpsColdWar.exe+4784d70,
GSC-Method-d7a8ef0,givenextbaseweapon,0,0,1,BlackOpsColdWar.exe+4e38aa0,
GSC-Method-d7a8ef0,setspawnweapon,1,2,0,BlackOpsColdWar.exe+497a150,
GSC-Method-d7a8ef0,shoulddoinitialweaponraise,2,2,0,BlackOpsColdWar.exe+4994f20,
GSC-Method-d7a8ef0,function_7cadec11,0,0,0,BlackOpsColdWar.exe+49a6f00,
GSC-Method-d7a8ef0,initialweaponraise,1,2,0,BlackOpsColdWar.exe+49b06b0,
GSC-Method-d7a8ef0,function_c9a111a,1,1,0,BlackOpsColdWar.exe+49c2bd0,
GSC-Method-d7a8ef0,function_6edc650b,1,1,0,BlackOpsColdWar.exe+49cba50,
GSC-Method-d7a8ef0,function_6179ffe7,1,1,0,BlackOpsColdWar.exe+49d48d0,
GSC-Method-d7a8ef0,seteverhadweaponall,1,1,0,BlackOpsColdWar.exe+49dd750,
GSC-Method-d7a8ef0,dropitem,1,2,0,BlackOpsColdWar.exe+49e65a0,
GSC-Method-d7a8ef0,dropscavengeritem,1,1,0,BlackOpsColdWar.exe+49ef480,
GSC-Method-d7a8ef0,hasagrenadepulledback,0,0,0,BlackOpsColdWar.exe+49f8350,
GSC-Method-d7a8ef0,cleardamageindicator,0,0,0,BlackOpsColdWar.exe+4a3fb90,
GSC-Method-d7a8ef0,addtodamageindicator,1,4,0,BlackOpsColdWar.exe+4a51850,
GSC-Method-d7a8ef0,finishplayerdamage,e,e,0,BlackOpsColdWar.exe+4a6c5f0,
GSC-Method-d7a8ef0,function_a6872ca5,c,c,0,BlackOpsColdWar.exe+4ad13f0,
GSC-Method-d7a8ef0,finishmeleehit,8,8,0,BlackOpsColdWar.exe+4b07cc0,
GSC-Method-d7a8ef0,resetanimations,0,0,0,BlackOpsColdWar.exe+4495430,
GSC-Method-d7a8ef0,reviveplayer,0,0,0,BlackOpsColdWar.exe+4b23320,
GSC-Method-d7a8ef0,rejack,0,0,0,BlackOpsColdWar.exe+4b355d0,
GSC-Method-d7a8ef0,inlaststand,0,0,0,BlackOpsColdWar.exe+4b50390,
GSC-Method-d7a8ef0,undolaststand,0,0,0,BlackOpsColdWar.exe+4b591f0,
GSC-Method-d7a8ef0,bledout,8,8,0,BlackOpsColdWar.exe+4b73f70,
GSC-Method-d7a8ef0,suicide,0,2,0,BlackOpsColdWar.exe+4b98770,
GSC-Method-d7a8ef0,turnedhuman,0,0,0,BlackOpsColdWar.exe+4bbc700,
GSC-Method-d7a8ef0,isinvehicle,0,0,0,BlackOpsColdWar.exe+4c1eaa0,
GSC-Method-d7a8ef0,isremotecontrolling,0,0,0,BlackOpsColdWar.exe+4c309d0,
GSC-Method-d7a8ef0,isweaponviewonlylinked,0,0,0,BlackOpsColdWar.exe+4c39880,
GSC-Method-d7a8ef0,allowstand,1,1,0,BlackOpsColdWar.exe+4c4b540,
GSC-Method-d7a8ef0,allowcrouch,1,1,0,BlackOpsColdWar.exe+4c66980,
GSC-Method-d7a8ef0,allowprone,1,1,0,BlackOpsColdWar.exe+4c6f8b0,
GSC-Method-d7a8ef0,function_296136b2,0,1,0,BlackOpsColdWar.exe+4c787e0,
GSC-Method-d7a8ef0,allowslide,1,1,0,BlackOpsColdWar.exe+4c81720,
GSC-Method-d7a8ef0,allowdoublejump,1,1,0,BlackOpsColdWar.exe+4c93920,
GSC-Method-d7a8ef0,allowwallrun,1,1,0,BlackOpsColdWar.exe+4ca5a70,
GSC-Method-d7a8ef0,getvehicleoccupied,0,0,0,BlackOpsColdWar.exe+4cb7880,
GSC-Method-d7a8ef0,getfriendlies,0,1,0,BlackOpsColdWar.exe+4cd2a70,
GSC-Method-d7a8ef0,openmenu,1,1,0,BlackOpsColdWar.exe+4e14df0,
GSC-Method-d7a8ef0,closemenu,1,1,0,BlackOpsColdWar.exe+4e5c780,
GSC-Method-d7a8ef0,openmenunomouse,1,1,0,BlackOpsColdWar.exe+4e419c0,
GSC-Method-d7a8ef0,closeingamemenu,0,0,0,BlackOpsColdWar.exe+4e92c00,
GSC-Method-d7a8ef0,openluimenu,1,2,0,BlackOpsColdWar.exe+4cff910,
GSC-Method-d7a8ef0,openluielem,2,3,0,BlackOpsColdWar.exe+4d2c360,
GSC-Method-d7a8ef0,function_a7af3a2a,0,0,0,BlackOpsColdWar.exe+4d1a670,
GSC-Method-d7a8ef0,getluimenu,1,1,0,BlackOpsColdWar.exe+4cedb00,
GSC-Method-d7a8ef0,setluimenudata,3,3,0,BlackOpsColdWar.exe+4d97f00,
GSC-Method-d7a8ef0,getluimenudata,2,2,0,BlackOpsColdWar.exe+4dcd7e0,
GSC-Method-d7a8ef0,closeluimenu,1,1,0,BlackOpsColdWar.exe+4dfa170,
GSC-Method-d7a8ef0,closeluielem,2,2,0,BlackOpsColdWar.exe+4d591d0,
GSC-Method-d7a8ef0,function_3fc81484,2,2,0,BlackOpsColdWar.exe+4d7d070,
GSC-Method-d7a8ef0,setelectrifiedstate,1,1,0,BlackOpsColdWar.exe+4330400,
GSC-Method-d7a8ef0,freezecontrols,1,1,0,BlackOpsColdWar.exe+4339270,
GSC-Method-d7a8ef0,freezecontrolsallowlook,1,1,0,BlackOpsColdWar.exe+434afd0,
GSC-Method-d7a8ef0,function_f985d66c,1,1,0,BlackOpsColdWar.exe+4353e50,
GSC-Method-d7a8ef0,arecontrolsfrozen,0,0,0,BlackOpsColdWar.exe+4365be0,
GSC-Method-d7a8ef0,function_5972c3cf,0,0,0,BlackOpsColdWar.exe+436ea30,
GSC-Method-d7a8ef0,function_b2ec14ab,0,0,0,BlackOpsColdWar.exe+4389740,
GSC-Method-d7a8ef0,disableusability,0,0,0,BlackOpsColdWar.exe+439b4b0,
GSC-Method-d7a8ef0,enableusability,0,0,0,BlackOpsColdWar.exe+43ad160,
GSC-Method-d7a8ef0,disableweapons,0,1,0,BlackOpsColdWar.exe+43bef20,
GSC-Method-d7a8ef0,enableweapons,0,0,0,BlackOpsColdWar.exe+43d0d30,
GSC-Method-d7a8ef0,disableweaponfire,0,0,0,BlackOpsColdWar.exe+43e2a10,
GSC-Method-d7a8ef0,enableweaponfire,0,0,0,BlackOpsColdWar.exe+43f4750,
GSC-Method-d7a8ef0,function_205350ab,0,0,0,BlackOpsColdWar.exe+44068a0,
GSC-Method-d7a8ef0,function_6e1804bd,0,0,0,BlackOpsColdWar.exe+440f6f0,
GSC-Method-d7a8ef0,function_8348edff,0,0,0,BlackOpsColdWar.exe+4421740,
GSC-Method-d7a8ef0,function_a42cc59,0,0,0,BlackOpsColdWar.exe+442a590,
GSC-Method-d7a8ef0,disabledeathstreak,0,0,0,BlackOpsColdWar.exe+443c5b0,
