pool,container,type,name,minargs,maxargs,type,offset
1,4,function,function_5f79c2aae5188573,2,4,common,cod_dump.exe+0x5770f20
1,4,function,function_14396f7b36fc0846,2,3,common,cod_dump.exe+0x5770930
1,4,function,function_4b3bb783c0a61b35,2,2,common,cod_dump.exe+0x5770b80
1,4,function,function_fab4eaf372554994,1,1,common,cod_dump.exe+0x5770d90
1,4,function,function_7aee8a80a20e0ab4,2,4,common,cod_dump.exe+0x5771b30
1,4,function,function_957b0668cfe50a27,9,11,common,cod_dump.exe+0x5771cd0
1,4,function,function_af4acc5619bdf7f3,0,0,common,cod_dump.exe+0x5770f10
1,4,function,function_cb3e37dab5b8f6ab,0,0,common,cod_dump.exe+0x5770f00
1,4,function,function_68505fac70fb39e9,0,0,common,cod_dump.exe+0x5770ee0
1,4,function,function_5384aafc1173a889,0,0,common,cod_dump.exe+0x5770ef0
1,4,function,function_bd83052e023bf9bc,0,0,common,cod_dump.exe+0x5775490
1,4,function,function_d21cd9ec01b2df47,0,0,common,cod_dump.exe+0x5775530
1,4,function,function_aa3cd643ac2c86cc,0,0,common,cod_dump.exe+0x57751f0
1,4,function,visionsetnaked,0,0,common,cod_dump.exe+0x5779320
1,4,function,visionsetnight,0,0,common,cod_dump.exe+0x5779330
1,4,function,visionsetmissilecam,0,0,common,cod_dump.exe+0x5779310
1,4,function,visionsetthermal,0,0,common,cod_dump.exe+0x57796a0
1,4,function,visionsetpain,0,0,common,cod_dump.exe+0x5779340
1,4,function,visionsetdeath,0,0,common,cod_dump.exe+0x5779160
1,4,function,function_6b12ecc764eb6d2e,0,0,common,cod_dump.exe+0x5779140
1,4,function,function_d5fa91c604007c78,0,0,common,cod_dump.exe+0x5779150
1,4,function,function_9fa63206adccd033,0,0,common,cod_dump.exe+0x5779830
1,4,function,visionsetfadetoblack,0,0,common,cod_dump.exe+0x5779170
1,4,function,visionsetkillcamthirdpersonnight,0,0,common,cod_dump.exe+0x5779300
1,4,function,visionsetalternate,0,0,common,cod_dump.exe+0x5778fe0
1,4,function,replacevisionset,0,0,common,cod_dump.exe+0x5707f60
1,4,function,function_6524e9ffcea9dd0f,0,0,common,cod_dump.exe+0x576eb20
1,4,function,getmapsuncolorraw,0,0,common,cod_dump.exe+0x576cbc0
1,4,function,getmapsuncolorandintensity,0,0,common,cod_dump.exe+0x576ca90
1,4,function,setsuncolorandintensity,0,0,common,cod_dump.exe+0x5776150
1,4,function,resetsunlight,0,0,common,cod_dump.exe+0x5775170
1,4,function,setsundirection,0,0,common,cod_dump.exe+0x5776480
1,4,function,resetsundirection,0,0,common,cod_dump.exe+0x5775100
1,4,function,getmapsundirection,0,0,common,cod_dump.exe+0x576ccc0
1,4,function,lerpsundirection,0,0,common,cod_dump.exe+0x576eff0
1,4,function,getmapsunangles,0,0,common,cod_dump.exe+0x576c960
1,4,function,function_6686f0fbe852901d,0,0,common,cod_dump.exe+0x576d250
1,4,function,function_e85697c2334e1575,0,0,common,cod_dump.exe+0x576d080
1,4,function,function_da97fb2c165e560c,0,0,common,cod_dump.exe+0x576cf40
1,4,function,lerpsunangles,0,0,common,cod_dump.exe+0x576ed20
1,4,function,function_e965752403a88521,0,0,common,cod_dump.exe+0x5775fe0
1,4,function,function_d3784096bf1f9304,0,0,common,cod_dump.exe+0x5775090
1,4,function,isexplosivedamagemod,0,0,common,cod_dump.exe+0x56fe480
1,4,function,radiusdamage,0,0,common,cod_dump.exe+0x57069f0
1,4,function,radiusdamagestepped,0,0,common,cod_dump.exe+0x5706f20
1,4,function,setplayerignoreradiusdamage,0,0,common,cod_dump.exe+0x5745a10
1,4,function,glassradiusdamage,0,0,common,cod_dump.exe+0x56fd340
1,4,function,earthquake,0,0,common,cod_dump.exe+0x56f1240
1,4,function,function_93fcba8f33d57e99,0,0,common,cod_dump.exe+0x56f1250
1,4,function,getnumparts,0,0,common,cod_dump.exe+0x56f9400
1,4,function,getpartname,0,0,common,cod_dump.exe+0x56f9c60
1,4,function,function_84bc15d5ec7b3b85,0,0,common,cod_dump.exe+0x56f9320
1,4,function,function_9b1905fda878f847,0,0,common,cod_dump.exe+0x56f94e0
1,4,function,getanimname,0,0,common,cod_dump.exe+0x56f4280
1,4,function,weaponfiretime,0,0,common,cod_dump.exe+0x574f5c0
1,4,function,weaponclipsize,0,0,common,cod_dump.exe+0x574f500
1,4,function,weapongetdamagemax,1,1,common,cod_dump.exe+0x574f840
1,4,function,weapongetdamagemin,1,1,common,cod_dump.exe+0x574f930
1,4,function,weaponisauto,0,0,common,cod_dump.exe+0x574fd50
1,4,function,weaponisbeam,0,0,common,cod_dump.exe+0x574fde0
1,4,function,weaponisimpaling,0,0,common,cod_dump.exe+0x574fec0
1,4,function,weaponissemiauto,0,0,common,cod_dump.exe+0x574ff90
1,4,function,weaponisboltaction,0,0,common,cod_dump.exe+0x574fe50
1,4,function,weaponinheritsperks,0,0,common,cod_dump.exe+0x574fc50
1,4,function,weaponburstcount,0,0,common,cod_dump.exe+0x574f390
1,4,function,weapontype,0,0,common,cod_dump.exe+0x57502d0
1,4,function,weaponclass,0,0,common,cod_dump.exe+0x574f480
1,4,function,function_5d32055da4025670,0,0,common,cod_dump.exe+0x574f310
1,4,function,function_eb84b89809f9463b,0,0,common,cod_dump.exe+0x57503b0
1,4,function,weaponoffhandclass,0,0,common,cod_dump.exe+0x5750180
1,4,function,weaponinventorytype,0,0,common,cod_dump.exe+0x574fcd0
1,4,function,weaponstartammo,0,0,common,cod_dump.exe+0x5750200
1,4,function,weaponmaxammo,0,0,common,cod_dump.exe+0x57500b0
1,4,function,weaponaltweaponname,0,0,common,cod_dump.exe+0x574f260
1,4,function,isweaponcliponly,0,0,common,cod_dump.exe+0x56ffdf0
1,4,function,isweapondetonationtimed,0,0,common,cod_dump.exe+0x56ffe60
1,4,function,weaponhasthermalscope,0,0,common,cod_dump.exe+0x574fbe0
1,4,function,weaponcandrop,0,0,common,cod_dump.exe+0x574f420
1,4,function,weaponispreferreddrop,0,0,common,cod_dump.exe+0x574ff30
1,4,function,function_bae3683b8b39a171,2,2,common,cod_dump.exe+0x5750020
1,4,function,weaponusesenergybullets,0,0,common,cod_dump.exe+0x5750340
1,4,function,function_3bcac6f17e0bdf49,3,3,common,cod_dump.exe+0x574f6e0
1,4,function,function_d1f5683bc057754e,1,1,common,cod_dump.exe+0x574f9b0
1,4,function,function_ec5e321fe43d2fc,1,1,common,cod_dump.exe+0x574fa20
1,4,function,function_67768a27a6de2bf7,1,1,common,cod_dump.exe+0x574f670
1,4,function,function_cc6d8e547793427a,1,1,common,cod_dump.exe+0x574fa90
1,4,function,getvehiclenode,0,0,common,cod_dump.exe+0x6137e20
1,4,function,getvehiclenodeindex,0,0,common,cod_dump.exe+0x6137fa0
1,4,function,getvehiclenodearray,0,0,common,cod_dump.exe+0x6137e50
1,4,function,function_7013fcae2370dd95,0,0,common,cod_dump.exe+0x6138200
1,4,function,getallvehiclenodes,0,0,common,cod_dump.exe+0x6137db0
1,4,function,function_a1c16b5acd0c1974,1,1,common,cod_dump.exe+0x61384a0
1,4,function,getnumvehicles,0,0,common,cod_dump.exe+0x6146630
1,4,function,function_e102ffad881bafe9,0,0,common,cod_dump.exe+0x6146560
1,4,function,precachevehicle,0,0,common,cod_dump.exe+0x6149d70
1,4,function,function_be4318402c9c1594,1,1,common,cod_dump.exe+0x6146fe0
1,4,function,spawnvehicle,0,0,common,cod_dump.exe+0x614da00
1,4,function,vehicle_getarray,0,0,common,cod_dump.exe+0x61469b0
1,4,function,vehicle_getarrayinradius,0,0,common,cod_dump.exe+0x6146a60
1,4,function,vehicle_getspawnerarray,0,0,common,cod_dump.exe+0x6148250
1,4,function,vehicle_allowplayeruse,0,0,common,cod_dump.exe+0x6145130
1,4,function,function_abd1a501c0438a5b,0,0,common,cod_dump.exe+0x6147080
1,4,function,function_ec90e5ab74cd9ee0,0,0,common,cod_dump.exe+0x6147100
1,4,function,function_53253e8ea222ed60,0,0,common,cod_dump.exe+0x614dd80
1,4,function,spline_destroy,0,0,common,cod_dump.exe+0x614dea0
1,4,function,function_2bf2352736fc6ac8,0,0,common,cod_dump.exe+0x614dfd0
1,4,function,function_7062a9ae37ef4c8b,0,0,common,cod_dump.exe+0x614dec0
1,4,function,function_c4dcf1cf93ee158a,0,0,common,cod_dump.exe+0x614e120
1,4,function,function_176ae9ba12543764,0,0,common,cod_dump.exe+0x614e0a0
1,4,function,function_45fdeb14df65661b,0,0,common,cod_dump.exe+0x6149840
1,4,function,playrumbleonposition,0,0,common,cod_dump.exe+0x5773ab0
1,4,function,playrumblelooponposition,0,0,common,cod_dump.exe+0x57738f0
1,4,function,stopallrumbles,0,0,common,cod_dump.exe+0x5777b90
1,4,function,soundexists,1,1,common,cod_dump.exe+0x5767950
1,4,function,soundislooping,1,1,common,cod_dump.exe+0x57774e0
1,4,function,function_e0ec7be2258a54cc,1,1,common,cod_dump.exe+0x5777190
1,4,function,function_f67e9e773aab19b3,1,1,common,cod_dump.exe+0x5777280
1,4,function,function_7c6c98875d256012,1,1,common,cod_dump.exe+0x5777370
1,4,function,function_52d803037b4abdb,1,1,common,cod_dump.exe+0x5777460
1,4,function,function_25bac356ac7e02e7,1,2,common,cod_dump.exe+0x57770a0
1,4,function,function_4ccf2548376945d3,2,3,common,cod_dump.exe+0x5758d70
1,4,function,function_72bd0509db4d471,1,1,common,cod_dump.exe+0x57777c0
1,4,function,conversationstart,2,2,common,cod_dump.exe+0x5757bf0
1,4,function,function_833d9fb17742b565,2,2,common,cod_dump.exe+0x57564c0
1,4,function,conversationstop,1,2,common,cod_dump.exe+0x5757c60
1,4,function,function_82faa0d0c4b6397,1,2,common,cod_dump.exe+0x57566e0
1,4,function,function_73324a00131940d7,2,2,common,cod_dump.exe+0x5757890
1,4,function,function_dcd1ad40384335e2,2,2,common,cod_dump.exe+0x5757580
1,4,function,openfile,0,0,dev,cod_dump.exe+0x5704b80
1,4,function,closefile,0,0,dev,cod_dump.exe+0x56efdf0
1,4,function,fprintln,0,0,dev,cod_dump.exe+0x56f2220
1,4,function,fprintfields,0,0,dev,cod_dump.exe+0x56f2210
1,4,function,freadln,0,0,dev,cod_dump.exe+0x56f2240
1,4,function,function_34c9c07bc2a5ff96,0,0,dev,cod_dump.exe+0x56f2230
1,4,function,fgetarg,0,0,dev,cod_dump.exe+0x56f2200
1,4,function,function_b70280649f0c0c0d,0,0,dev,cod_dump.exe+0x5704b90
1,4,function,function_9c33c17f1c093741,0,0,dev,cod_dump.exe+0x56efe00
1,4,function,function_ca002d660d981cd,0,0,dev,cod_dump.exe+0x5750440
1,4,function,function_a865c969ccd16b89,0,0,dev,cod_dump.exe+0x57072d0
1,4,function,function_de6ee02f9fb0e262,0,0,dev,cod_dump.exe+0x5704ba0
1,4,function,function_73796ddfbc223146,0,0,dev,cod_dump.exe+0x56f6cb0
1,4,function,function_5863705cd00a36b4,1,1,common,cod_dump.exe+0x5744de0
1,4,function,setminimap,0,0,common,cod_dump.exe+0x5743e60
1,4,function,setthermalbodymaterial,0,0,common,cod_dump.exe+0x5746440
1,4,function,setglaregrimematerial,0,0,common,cod_dump.exe+0x5741c50
1,4,function,sortbydistance,2,3,common,cod_dump.exe+0x5748720
1,4,function,function_628bac9faa9d1e86,2,3,common,cod_dump.exe+0x57484c0
1,4,function,lookupsoundlength,0,0,common,cod_dump.exe+0x576f550
1,4,function,function_73d7bd8292aefd52,0,0,common,cod_dump.exe+0x576f630
1,4,function,soundsettimescalefactor,0,0,common,cod_dump.exe+0x5777570
1,4,function,soundsettimescalefactorfromtable,0,0,common,cod_dump.exe+0x5777700
1,4,function,getmissileowner,0,0,common,cod_dump.exe+0x56f8ef0
1,4,function,magicbullet,0,0,common,cod_dump.exe+0x576f720
1,4,function,getweaponflashtagname,0,0,common,cod_dump.exe+0x576e070
1,4,function,function_86da09f92d74262,0,0,common,cod_dump.exe+0x5775870
1,4,function,getglass,0,0,common,cod_dump.exe+0x56f7d20
1,4,function,getglassarray,0,0,common,cod_dump.exe+0x56f7e00
1,4,function,getglassorigin,0,0,common,cod_dump.exe+0x56f7ed0
1,4,function,isglassdestroyed,0,0,common,cod_dump.exe+0x56fe930
1,4,function,destroyglass,0,0,common,cod_dump.exe+0x56f0450
1,4,function,deleteglass,0,0,common,cod_dump.exe+0x56f0390
1,4,function,resetglass,0,0,common,cod_dump.exe+0x57112e0
1,4,function,function_ef2934519db9043b,0,0,common,cod_dump.exe+0x5711350
1,4,function,badplace_delete,0,0,common,cod_dump.exe+0x576b170
1,4,function,badplace_cylinder,0,0,common,cod_dump.exe+0x576af90
1,4,function,drawsoundshape,0,0,dev,cod_dump.exe+0x5750450
1,4,function,drawtrigger,1,6,dev,cod_dump.exe+0x56f0ce0
1,4,function,getclosestnodeinsight,0,0,common,cod_dump.exe+0x57f5010
1,4,function,getlinkednodes,0,0,common,cod_dump.exe+0x57f50c0
1,4,function,function_42ca83289e883f89,0,0,common,cod_dump.exe+0x57f5720
1,4,function,getnodesonpath,0,0,common,cod_dump.exe+0x57f6100
1,4,function,function_516ab89af25588e,2,2,common,cod_dump.exe+0x57f5b70
1,4,function,getnodesintrigger,0,0,common,cod_dump.exe+0x57f59c0
1,4,function,getnodeindex,0,0,common,cod_dump.exe+0x57f56f0
1,4,function,getnodebyindex,0,0,common,cod_dump.exe+0x57f5680
1,4,function,spawncovernode,0,0,common,cod_dump.exe+0x57f7a50
1,4,function,despawncovernode,0,0,common,cod_dump.exe+0x57f4dd0
1,4,function,function_a6d79799bb932140,1,1,common,cod_dump.exe+0x57f6750
1,4,function,function_6fbfe82892eab250,1,1,common,cod_dump.exe+0x57f6690
1,4,function,function_cab65a43bae2df33,1,1,common,cod_dump.exe+0x57f6980
1,4,function,function_61531edd9bb8e475,1,1,common,cod_dump.exe+0x57f6910
1,4,function,function_e26a84a793d59538,1,2,common,cod_dump.exe+0x57f4f90
1,4,function,bulletspread,0,0,common,cod_dump.exe+0x576b620
1,4,function,createnavlink,0,0,common,cod_dump.exe+0x57df250
1,4,function,destroynavlink,0,0,common,cod_dump.exe+0x57e0740
1,4,function,createnavrepulsor,0,0,common,cod_dump.exe+0x57e0360
1,4,function,function_51642706adda1176,2,3,common,cod_dump.exe+0x57e4230
1,4,function,destroynavrepulsor,0,0,common,cod_dump.exe+0x57e0810
1,4,function,createnavobstaclebybounds,0,0,common,cod_dump.exe+0x57df700
1,4,function,createnavobstaclebyboundsforlayer,0,0,common,cod_dump.exe+0x57df730
1,4,function,createnavobstaclebyent,0,0,common,cod_dump.exe+0x57dfb40
1,4,function,createnavobstaclebyentforlayer,0,0,common,cod_dump.exe+0x57dfb70
1,4,function,createnavobstaclebyshape,0,0,common,cod_dump.exe+0x57dfeb0
1,4,function,createnavobstaclebyshapeforlayer,0,0,common,cod_dump.exe+0x57dfee0
1,4,function,createnavbadplacebybounds,0,0,common,cod_dump.exe+0x57df160
1,4,function,function_30c25bea1909556f,0,0,common,cod_dump.exe+0x57df190
1,4,function,createnavbadplacebyent,0,0,common,cod_dump.exe+0x57df1c0
1,4,function,createnavbadplacebyshape,0,0,common,cod_dump.exe+0x57df1f0
1,4,function,function_8c64f71738a17713,0,0,common,cod_dump.exe+0x57df220
1,4,function,function_b5c3023dffeede79,0,0,common,cod_dump.exe+0x57e4200
1,4,function,function_793ef7e253521eac,0,0,common,cod_dump.exe+0x57e41d0
1,4,function,destroynavobstacle,0,0,common,cod_dump.exe+0x57e07f0
1,4,function,findpathcustom,0,0,common,cod_dump.exe+0x57e0f60
1,4,function,findpath3d,0,0,common,cod_dump.exe+0x57e0b80
1,4,function,navtrace,0,0,common,cod_dump.exe+0x57e3ce0
1,4,function,navtrace3d,0,0,common,cod_dump.exe+0x57e3ae0
1,4,function,navisstraightlinereachable,0,0,common,cod_dump.exe+0x57e3690
1,4,function,navisstraightlinereachable3d,0,0,common,cod_dump.exe+0x57e3580
1,4,function,function_d9f061188ad7d440,2,3,common,cod_dump.exe+0x57e3810
1,4,function,getrandomnavpoint,2,5,common,cod_dump.exe+0x57e2a20
1,4,function,getrandomnavpoints,3,6,common,cod_dump.exe+0x57e2c50
1,4,function,getclosestpointonnavmesh,1,9,common,cod_dump.exe+0x57e1b40
1,4,function,function_9ad7279ee518d022,0,0,common,cod_dump.exe+0x57e1f20
1,4,function,ispointonnavmesh,0,0,common,cod_dump.exe+0x57e3170
1,4,function,getclosestpointonnavmesh3d,0,0,common,cod_dump.exe+0x57e1a20
1,4,function,ispointonnavmesh3d,0,0,common,cod_dump.exe+0x57e30a0
1,4,function,areanynavvolumesloaded,0,0,common,cod_dump.exe+0x57df140
1,4,function,isnavmeshloaded,0,0,common,cod_dump.exe+0x57e3020
1,4,function,createnavmodifier,0,0,common,cod_dump.exe+0x57df5c0
1,4,function,function_aceab4a3f47447ae,0,0,common,cod_dump.exe+0x57e2690
1,4,function,function_2d56eedfb69bce02,0,0,common,cod_dump.exe+0x57e3000
1,4,function,function_c830b2907604ee04,0,0,common,cod_dump.exe+0x57e2a00
1,4,function,function_30dc1efdafe7681e,2,2,common,cod_dump.exe+0x57e0aa0
1,4,function,havemapentseffects,0,0,common,cod_dump.exe+0x576e630
1,4,function,activateclientexploder,0,0,common,cod_dump.exe+0x576a500
1,4,function,stopclientexploder,0,0,common,cod_dump.exe+0x5777c30
1,4,function,function_666d01878e98cc97,3,3,common,cod_dump.exe+0x5703030
1,4,function,function_972c36d7f8a834ee,2,3,common,cod_dump.exe+0x5702970
1,4,function,function_e28f861a4ca6d6fb,2,3,common,cod_dump.exe+0x5702a50
1,4,function,function_c449068eafdadd20,2,3,common,cod_dump.exe+0x57029e0
1,4,function,function_7871c42afc03bc49,2,3,common,cod_dump.exe+0x5702ac0
1,4,function,function_df96b030a200e0dc,3,4,common,cod_dump.exe+0x5702b40
1,4,function,function_c10e0628653f233d,3,4,common,cod_dump.exe+0x5702c80
1,4,function,function_ea50303d492a3bb6,3,4,common,cod_dump.exe+0x5702be0
1,4,function,function_d73c8cf02aee0e83,3,4,common,cod_dump.exe+0x5702d20
1,4,function,function_abcedea98b0ac426,1,1,common,cod_dump.exe+0x5702110
1,4,function,function_3695bad93de89a4b,0,0,common,cod_dump.exe+0x576aa40
1,4,function,function_2c8ff5ff5a72f6d0,0,0,common,cod_dump.exe+0x576bd80
1,4,function,trajectorycalculateinitialvelocity,0,0,common,cod_dump.exe+0x5778850
1,4,function,trajectorycalculateminimumvelocity,0,0,common,cod_dump.exe+0x5778960
1,4,function,trajectorycalculateexitangle,0,0,common,cod_dump.exe+0x5778740
1,4,function,trajectoryestimatedesiredinairtime,0,0,common,cod_dump.exe+0x5778b40
1,4,function,trajectorycomputedeltaheightattime,0,0,common,cod_dump.exe+0x5778a50
1,4,function,bbprint,0,0,common,cod_dump.exe+0x1d1e910
1,4,function,dlog_recordevent,0,0,common,cod_dump.exe+0x27706b0
1,4,function,sendscriptusageanalysisdata,0,0,common,cod_dump.exe+0x573fe90
1,4,function,resetscriptusageanalysisdata,0,0,common,cod_dump.exe+0x5711340
1,4,function,instantlylogusageanalysisdata,0,0,common,cod_dump.exe+0x56fddd0
1,4,function,getent,0,0,common,cod_dump.exe+0x576c0b0
1,4,function,getentarray,0,0,common,cod_dump.exe+0x576c1f0
1,4,function,function_92805cf2b0baa4ca,0,0,common,cod_dump.exe+0x576c600
1,4,function,getentarrayinradius,0,0,common,cod_dump.exe+0x576c320
1,4,function,getscriptablearray,0,0,common,cod_dump.exe+0x56fb2e0
1,4,function,function_7ad4b2bbffd21cd8,0,0,common,cod_dump.exe+0x56fbcc0
1,4,function,getscriptablearrayinradius,0,0,common,cod_dump.exe+0x56fb3d0
1,4,function,disconnectnodepair,0,0,common,cod_dump.exe+0x56f0b60
1,4,function,connectnodepair,0,0,common,cod_dump.exe+0x56efe30
1,4,function,getcsplineid,0,0,common,cod_dump.exe+0x56f4850
1,4,function,getcsplineidarray,0,0,common,cod_dump.exe+0x56f4930
1,4,function,getcsplinecount,0,0,common,cod_dump.exe+0x56f4830
1,4,function,getcsplinepointcount,0,0,common,cod_dump.exe+0x56f4bf0
1,4,function,getcsplinelength,0,0,common,cod_dump.exe+0x56f49c0
1,4,function,getcsplinetargetname,0,0,common,cod_dump.exe+0x56f5870
1,4,function,getcsplinepointid,0,0,common,cod_dump.exe+0x56f4e10
1,4,function,getcsplinepointlabel,0,0,common,cod_dump.exe+0x56f4f50
1,4,function,getcsplinepointstring,0,0,common,cod_dump.exe+0x56f51f0
1,4,function,getcsplinepointtargetname,0,0,common,cod_dump.exe+0x56f55e0
1,4,function,getcsplinepointtarget,0,0,common,cod_dump.exe+0x56f5490
1,4,function,getcsplinepointtension,0,0,common,cod_dump.exe+0x56f5730
1,4,function,getcsplinepointposition,0,0,common,cod_dump.exe+0x56f50a0
1,4,function,getcsplinepointcorridordims,0,0,common,cod_dump.exe+0x56f4aa0
1,4,function,getcsplinepointtangent,0,0,common,cod_dump.exe+0x56f5340
1,4,function,getcsplinepointdisttonextpoint,0,0,common,cod_dump.exe+0x56f4cd0
1,4,function,calccsplineposition,0,0,common,cod_dump.exe+0x56ef080
1,4,function,calccsplinetangent,0,0,common,cod_dump.exe+0x56ef210
1,4,function,calccsplinecorridor,0,0,common,cod_dump.exe+0x56eeef0
1,4,function,calccsplineclosestpoint,0,0,common,cod_dump.exe+0x56eedd0
1,4,function,livestreamingenable,0,0,common,cod_dump.exe+0x57003e0
1,4,function,livestreamingsetbitrate,0,0,common,cod_dump.exe+0x57003f0
1,4,function,physics_setgravity,0,0,common,cod_dump.exe+0x5704fd0
1,4,function,physics_setgravityragdollscalar,0,0,common,cod_dump.exe+0x57053c0
1,4,function,physics_setgravitydynentscalar,0,0,common,cod_dump.exe+0x5705080
1,4,function,physics_setgravityparticlescalar,0,0,common,cod_dump.exe+0x5705290
1,4,function,physics_setgravityitemscalar,0,0,common,cod_dump.exe+0x57051b0
1,4,function,function_4177bd32fd1b80e2,0,0,common,cod_dump.exe+0x5741a40
1,4,function,assertdemo,0,0,common,cod_dump.exe+0x56eedb0
1,4,function,setglobalsoundcontext,2,3,common,cod_dump.exe+0x57645f0
1,4,function,function_398bc9ee922d91fd,1,2,common,cod_dump.exe+0x5764880
1,4,function,setaudiotriggerstate,0,0,common,cod_dump.exe+0x57633b0
1,4,function,enableaudiotrigger,0,0,common,cod_dump.exe+0x5758550
1,4,function,disableaudiotrigger,0,0,common,cod_dump.exe+0x5757e00
1,4,function,setmusicstate,0,0,common,cod_dump.exe+0x5764c60
1,4,function,function_1a21b266e96936c5,0,0,common,cod_dump.exe+0x5760380
1,4,function,stopmusicstate,0,0,common,cod_dump.exe+0x5767b90
1,4,function,clearmusicstate,0,0,common,cod_dump.exe+0x57571b0
1,4,function,function_1754c44c3889e278,0,0,common,cod_dump.exe+0x5767aa0
1,4,function,enablepaspeaker,0,0,common,cod_dump.exe+0x57588f0
1,4,function,disablepaspeaker,0,0,common,cod_dump.exe+0x5757e10
1,4,function,function_5aaa78cf2035aa3a,0,0,common,cod_dump.exe+0x56faa50
1,4,function,getgrenadefusetime,0,0,common,cod_dump.exe+0x56f81d0
1,4,function,getgrenadefusetimeai,0,0,common,cod_dump.exe+0x56f8240
1,4,function,getgrenadedamageradius,0,0,common,cod_dump.exe+0x56f8160
1,4,function,spawnragdollconstraint,0,0,common,cod_dump.exe+0x5749de0
1,4,function,archetypeassetloaded,0,0,common,cod_dump.exe+0x56eb6c0
1,4,function,archetypegetalias,0,0,common,cod_dump.exe+0x56eb760
1,4,function,archetypegetaliases,0,0,common,cod_dump.exe+0x56eba30
1,4,function,archetypegetrandomalias,0,0,common,cod_dump.exe+0x56ec0f0
1,4,function,archetypehasstate,0,0,common,cod_dump.exe+0x56ec220
1,4,function,animsetgetanimfromindex,0,0,common,cod_dump.exe+0x56ebfd0
1,4,function,animsetgetallanimindicesforalias,0,0,common,cod_dump.exe+0x56ebeb0
1,4,function,function_a2111bbf0649ef4,2,2,common,cod_dump.exe+0x56f3170
1,4,function,setumbraportalstate,0,0,common,cod_dump.exe+0x5746510
1,4,function,showcinematicletterboxing,0,3,common,cod_dump.exe+0x5767450
1,4,function,hidecinematicletterboxing,0,3,common,cod_dump.exe+0x575c120
1,4,function,frontendscenecamerafade,0,0,common,cod_dump.exe+0x5750900
1,4,function,frontendscenecamerafov,0,0,common,cod_dump.exe+0x5750840
1,4,function,frontendscenecameracharacters,0,0,common,cod_dump.exe+0x5750640
1,4,function,frontendscenecameracinematic,0,0,common,cod_dump.exe+0x5750750
1,4,function,frontendscenegetactivesection,0,0,common,cod_dump.exe+0x5750a80
1,4,function,function_95437b3e5726ad89,0,0,common,cod_dump.exe+0x5750a20
1,4,function,function_9f6834cdc0c1becc,0,0,common,cod_dump.exe+0x57509c0
1,4,function,function_d93dc0e30142bc0a,0,0,common,cod_dump.exe+0x5750cd0
1,4,function,function_fdd6e9ab83afde9,0,0,common,cod_dump.exe+0x5750ee0
1,4,function,function_41797a7aad14e175,0,0,common,cod_dump.exe+0x5750d30
1,4,function,function_88b02b89da25811d,0,0,common,cod_dump.exe+0x5750ed0
1,4,function,function_fcd62fd219292ac7,0,0,common,cod_dump.exe+0x5750b10
1,4,function,function_9773f7f795e37351,0,0,common,cod_dump.exe+0x5750bf0
1,4,function,getxcamlength,1,1,common,cod_dump.exe+0x56fcc20
1,4,function,getxcamlooping,1,1,common,cod_dump.exe+0x56fcd00
1,4,function,bbreportspawnfactors,0,0,common,cod_dump.exe+0x1d1f400
1,4,function,bbreportspawntypes,0,0,common,cod_dump.exe+0x1d1fa00
1,4,function,bbreportspawnplayerdetails,0,0,common,cod_dump.exe+0x1d1f830
1,4,function,function_680df0644ed18bab,0,0,common,cod_dump.exe+0x576b290
1,4,function,function_4b1ae19a1c251bb8,0,0,common,cod_dump.exe+0x576e880
1,4,function,function_e909a0c3d0888888,0,0,common,cod_dump.exe+0x5775080
1,4,function,createheadicon,0,0,common,cod_dump.exe+0x565cce0
1,4,function,createheadiconatorigin,0,0,common,cod_dump.exe+0x565cd10
1,4,function,deleteheadicon,0,0,common,cod_dump.exe+0x565ce70
1,4,function,setheadiconimage,0,0,common,cod_dump.exe+0x565d500
1,4,function,setheadiconfriendlyimage,0,0,common,cod_dump.exe+0x565d3d0
1,4,function,setheadiconenemyimage,0,0,common,cod_dump.exe+0x565d240
1,4,function,setheadiconneutralimage,0,0,common,cod_dump.exe+0x565d850
1,4,function,function_e4203cf1bf414650,0,0,common,cod_dump.exe+0x565da00
1,4,function,function_65dd049ece71414,0,0,common,cod_dump.exe+0x565daf0
1,4,function,setheadiconnaturaldistance,0,0,common,cod_dump.exe+0x565d780
1,4,function,setheadiconmaxdistance,0,0,common,cod_dump.exe+0x565d5e0
1,4,function,function_68a05eb0c1b31aae,0,0,common,cod_dump.exe+0x565d6b0
1,4,function,setheadiconsnaptoedges,0,0,common,cod_dump.exe+0x565dbe0
1,4,function,function_386e3b6d2bf76f25,0,0,common,cod_dump.exe+0x565d370
1,4,function,function_73e71261df30d2e,0,0,common,cod_dump.exe+0x565d310
1,4,function,function_58af9f09aeffcb06,0,0,common,cod_dump.exe+0x565d4a0
1,4,function,setheadicondrawinmap,0,0,common,cod_dump.exe+0x565d180
1,4,function,setheadicondrawthroughgeo,0,0,common,cod_dump.exe+0x565d1e0
1,4,function,setheadiconzoffset,0,0,common,cod_dump.exe+0x565df40
1,4,function,addclienttoheadiconmask,0,0,common,cod_dump.exe+0x565ca90
1,4,function,addteamtoheadiconmask,0,0,common,cod_dump.exe+0x565cbb0
1,4,function,removeclientfromheadiconmask,0,0,common,cod_dump.exe+0x565cf30
1,4,function,removeteamfromheadiconmask,0,0,common,cod_dump.exe+0x565d050
