pool,container,type,name,minargs,maxargs,type,offset
0,28,method,getmodifierlocationonpath,0,0,common,cod_dump.exe+0x8705120
0,28,method,getmodifierlocationbetween,0,0,common,cod_dump.exe+0x8704ec0
0,28,method,getclosestreachablepointonnavmesh,0,0,common,cod_dump.exe+0x8704db0
0,28,method,function_501782d2596f4016,1,1,common,cod_dump.exe+0x87060d0
0,28,method,function_2d90d227720b1701,1,1,common,cod_dump.exe+0x8706080
0,28,method,function_6564cba097a019c3,0,1,common,cod_dump.exe+0x8706ba0
0,28,method,function_d0b39520d0a0bc37,2,0,common,cod_dump.exe+0x87065d0
0,28,method,function_ea16fbb3c8f0d1fb,1,0,common,cod_dump.exe+0x8706120
0,28,method,function_3a351bd5b1090566,1,0,common,cod_dump.exe+0x8706500
0,28,method,getmuzzlepos,0,0,common,cod_dump.exe+0x6f56800
0,28,method,getmuzzledir,0,0,common,cod_dump.exe+0x6f566f0
0,28,method,getmuzzleangle,0,0,common,cod_dump.exe+0x6f565c0
0,28,method,getmuzzlesideoffsetpos,0,0,common,cod_dump.exe+0x6f56910
0,28,method,nearnode,0,0,common,cod_dump.exe+0x6f5bc20
0,28,method,updateplayersightaccuracy,0,0,common,cod_dump.exe+0x6f64d80
0,28,method,addaieventlistener,0,0,common,cod_dump.exe+0x6f52df0
0,28,method,removeaieventlistener,0,0,common,cod_dump.exe+0x6f5e120
0,28,method,aieventlistenerevent,0,0,common,cod_dump.exe+0x6f52bb0
0,28,method,canattackenemynodefromexposed,0,0,common,cod_dump.exe+0x6f532f0
0,28,method,canattackenemynode,0,0,common,cod_dump.exe+0x6f53200
0,28,method,getvalidcoverpeekouts,0,0,common,cod_dump.exe+0x74a3490
0,28,method,getvalidcovermultinodetypes,0,0,common,cod_dump.exe+0x74a3280
0,28,method,setworldupreference,0,0,common,cod_dump.exe+0x6f43690
0,28,method,teleportworldupreferenceangles,0,0,common,cod_dump.exe+0x6f476a0
0,28,method,setworldupreferenceangles,0,0,common,cod_dump.exe+0x6f43890
0,28,method,getworldupreferenceangles,0,0,common,cod_dump.exe+0x6efb530
0,28,method,normalizeworldupreferenceangles,0,0,common,cod_dump.exe+0x6f02e20
0,28,method,damagedamagepart,0,0,common,cod_dump.exe+0x7fb50b0
0,28,method,destroydamagepart,0,0,common,cod_dump.exe+0x7fb5750
0,28,method,destroyalldamageparts,0,0,common,cod_dump.exe+0x7fb5550
0,28,method,getdamageparthealth,0,0,common,cod_dump.exe+0x7fb5b40
0,28,method,setdamageparthealth,0,0,common,cod_dump.exe+0x7fb5d30
0,28,method,initdamageparts,0,0,common,cod_dump.exe+0x6f6a330
0,28,method,adddamagepart,0,0,common,cod_dump.exe+0x6f666f0
0,28,method,earthquakeforplayer,0,0,common,cod_dump.exe+0x6eef190
0,28,method,function_1424d4f7ff5404c5,0,0,common,cod_dump.exe+0x6eef280
0,28,method,function_13023d7b0ebcfd5d,0,0,common,cod_dump.exe+0x6ef0980
0,28,method,createnavrepulsor3d,0,0,common,cod_dump.exe+0x7bbe6d0
0,28,method,destroynavrepulsor3d,0,0,common,cod_dump.exe+0x7bbe790
0,28,method,function_dbb6f7adbaeb1040,0,0,common,cod_dump.exe+0x6f5f260
0,28,method,setentitysoundcontext,2,3,common,cod_dump.exe+0x6f5fb20
0,28,method,function_70576dbab4f88e19,2,2,common,cod_dump.exe+0x6f5fdb0
0,28,method,setplayermusicstate,1,2,common,cod_dump.exe+0x6f61320
0,28,method,function_e9158a09f6ac87b0,1,1,common,cod_dump.exe+0x6f5c140
0,28,method,stopplayermusicstate,1,1,common,cod_dump.exe+0x6f63a50
0,28,method,function_7f573f6597fceb36,0,0,common,cod_dump.exe+0x6f53620
0,28,method,function_c39c02dd1b7aac5f,0,0,common,cod_dump.exe+0x6f63830
0,28,method,function_a7074e5abeefac18,1,1,common,cod_dump.exe+0x6f5fa60
0,28,method,function_cf2ce63cb86e3f29,0,0,common,cod_dump.exe+0x6f53410
0,28,method,setclienttriggeraudiozone,0,0,common,cod_dump.exe+0x6f50c90
0,28,method,setpriorityclienttriggeraudiozone,0,0,common,cod_dump.exe+0x6f51a40
0,28,method,setclienttriggeraudiozonelerp,0,0,common,cod_dump.exe+0x6f50f00
0,28,method,setclienttriggeraudiozonepartial,0,0,common,cod_dump.exe+0x6f51130
0,28,method,setpriorityclienttriggeraudiozonepartial,0,0,common,cod_dump.exe+0x6f51d10
0,28,method,setclienttriggeraudiozonepartialwithfade,0,0,common,cod_dump.exe+0x6f51220
0,28,method,setpriorityclienttriggeraudiozonepartialwithfade,0,0,common,cod_dump.exe+0x6f51e70
0,28,method,clearclienttriggeraudiozone,0,0,common,cod_dump.exe+0x6f4f470
0,28,method,clearpriorityclienttriggeraudiozone,0,0,common,cod_dump.exe+0x6f4f8e0
0,28,method,function_76780be6bf0498e0,2,4,common,cod_dump.exe+0x6f514b0
0,28,method,function_d92f27d85136e512,0,0,common,cod_dump.exe+0x6f50970
0,28,method,function_a739199d6256759b,2,3,common,cod_dump.exe+0x6f4f6a0
0,28,method,setsoundsubmix,0,0,common,cod_dump.exe+0x6f520e0
0,28,method,scalesoundsubmix,0,0,common,cod_dump.exe+0x6f50b00
0,28,method,clearsoundsubmix,0,0,common,cod_dump.exe+0x6f4fb80
0,28,method,clearallsoundsubmixes,0,0,common,cod_dump.exe+0x6f4f2b0
0,28,method,function_296a988fc885113e,0,0,common,cod_dump.exe+0x6f4fd70
0,28,method,function_87ddebfcf3ef15cd,0,0,common,cod_dump.exe+0x6f4fd50
0,28,method,getsprintmeterfraction,0,0,common,cod_dump.exe+0x6f4fe80
0,28,method,function_a5d9e2f7641d3039,1,1,common,cod_dump.exe+0x6f52410
0,28,method,function_1c6d288085be8e40,0,0,common,cod_dump.exe+0x6f4ffa0
0,28,method,enableplayerbreathsystem,0,0,common,cod_dump.exe+0x6f54690
0,28,method,function_3af65ff34ed36712,0,0,common,cod_dump.exe+0x6f54870
0,28,method,setworlduptrigger,0,0,common,cod_dump.exe+0x6f62e40
0,28,method,notifyonplayerupdate,0,0,common,cod_dump.exe+0x6f5bfa0
0,28,method,sethudtutorialmessage,0,0,common,cod_dump.exe+0x6f3e5a0
0,28,method,clearhudtutorialmessage,0,0,common,cod_dump.exe+0x6eed300
0,28,method,function_2edfdd35a16bb863,1,1,common,cod_dump.exe+0x6f41290
0,28,method,getshieldmaxenergy,0,0,common,cod_dump.exe+0x6f65770
0,28,method,getshieldcurrentenergy,0,0,common,cod_dump.exe+0x6f656c0
0,28,method,setspacejump,0,0,common,cod_dump.exe+0x6f62360
0,28,method,clearspacejump,0,0,common,cod_dump.exe+0x6f538a0
0,28,method,modifyspacejumppath,0,0,common,cod_dump.exe+0x6f5b840
0,28,method,startspacejumpdeath,0,0,common,cod_dump.exe+0x6f63540
0,28,method,getspacejumpstate,0,0,common,cod_dump.exe+0x6f57510
0,28,method,setspacejumpentoverride,0,0,common,cod_dump.exe+0x6f62370
0,28,method,clearspacejumpentoverride,0,0,common,cod_dump.exe+0x6f538b0
0,28,method,forcespacejump,0,0,common,cod_dump.exe+0x6f554a0
0,28,method,trackmovingplatformtilt,0,0,common,cod_dump.exe+0x6f64700
0,28,method,setdead,0,0,common,cod_dump.exe+0x6f5f4d0
0,28,method,despawncoverwall,0,0,common,cod_dump.exe+0x6f53a70
0,28,method,controlagent,0,0,common,cod_dump.exe+0x6f538c0
0,28,method,restorecontrolagent,0,0,common,cod_dump.exe+0x6f5e180
0,28,method,getcollision,0,0,common,cod_dump.exe+0x6f55c70
0,28,method,setsolid,0,0,common,cod_dump.exe+0x6f62230
0,28,method,enablecallouts,0,0,common,cod_dump.exe+0x6eef860
0,28,method,getcentroid,0,0,common,cod_dump.exe+0x6f55c00
0,28,method,setchargemeleehudvisible,0,0,common,cod_dump.exe+0x6f3cf50
0,28,method,setotherent,0,0,common,cod_dump.exe+0x6f61180
0,28,method,function_6a5ef3f0bfda9f86,1,1,common,cod_dump.exe+0x6f42650
0,28,method,lerpfovbypreset,0,0,common,cod_dump.exe+0x6f5a590
0,28,method,lerpfovscalefactor,0,0,common,cod_dump.exe+0x6f5a700
0,28,method,lerpfov,0,0,common,cod_dump.exe+0x6f5a330
0,28,method,modifybasefov,0,0,common,cod_dump.exe+0x6f5b5e0
0,28,method,ragdollblendinit,0,0,common,cod_dump.exe+0x6f01e00
0,28,method,function_1dcc762ce2a70ef2,0,0,common,cod_dump.exe+0x6ef6860
0,28,method,function_fe62855afd67a81b,0,0,common,cod_dump.exe+0x6ef6930
0,28,method,function_b119805c3fd254f9,0,0,common,cod_dump.exe+0x6f403f0
0,28,method,function_41bfe14190ca96e7,2,2,common,cod_dump.exe+0x6eef740
0,28,method,isonladder,0,0,common,cod_dump.exe+0x6efdd20
0,28,method,ishanging,0,0,common,cod_dump.exe+0x6efd640
0,28,method,clearhanging,0,0,common,cod_dump.exe+0x6eed420
0,28,method,function_4606504606c25e36,0,0,common,cod_dump.exe+0x6efd4c0
0,28,method,function_a6ccd0b9ebbb406,0,0,common,cod_dump.exe+0x6efd400
0,28,method,isgrappling,0,0,common,cod_dump.exe+0x6efd580
0,28,method,function_cab040fe4549a850,0,0,common,cod_dump.exe+0x6f43d60
0,28,method,function_3eed4661988e7c92,0,0,common,cod_dump.exe+0x6ef7c60
0,28,method,function_6e6a47d4e0ca4576,0,0,common,cod_dump.exe+0x6efdb40
0,28,method,function_a89de2688f3397d5,0,0,common,cod_dump.exe+0x6ef2520
0,28,method,isonzipline,0,0,common,cod_dump.exe+0x6efde00
0,28,method,function_caac29d8e42951fb,0,0,common,cod_dump.exe+0x6f4e440
0,28,method,function_d311bf8364d81e4,0,0,common,cod_dump.exe+0x6f75590
0,28,method,function_6af2d51e2f2b6967,1,1,common,cod_dump.exe+0x6f4e700
0,28,method,function_bdaf4b4d45ce0e92,0,0,common,cod_dump.exe+0x6f4e250
0,28,method,function_a38d48da4f37779b,1,1,common,cod_dump.exe+0x6f4e0c0
0,28,method,function_c9c159a5ec30375c,0,0,common,cod_dump.exe+0x6efd920
0,28,method,function_9299511877ac7219,0,0,common,cod_dump.exe+0x6eee830
0,28,method,function_dabcd951ec63264e,2,2,common,cod_dump.exe+0x6eef620
0,28,method,function_48520b2ea46f0d07,1,1,common,cod_dump.exe+0x6f3c9a0
0,28,method,function_2cef382b3f46206e,1,1,common,cod_dump.exe+0x6f40f40
0,28,method,setbountycount,0,0,common,cod_dump.exe+0x6f3cb30
0,28,method,setperkicon,0,0,common,cod_dump.exe+0x6f41c90
0,28,method,setnonstick,0,0,common,cod_dump.exe+0x6f610a0
0,28,method,getnonstick,0,0,common,cod_dump.exe+0x6f56a80
0,28,method,setnodeploy,0,0,common,cod_dump.exe+0x6f60fc0
0,28,method,setscriptablebeamlength,0,0,common,cod_dump.exe+0x6f61b20
0,28,method,function_13a61377e568d700,0,0,common,cod_dump.exe+0x6f74190
0,28,method,setasgametypeobjective,0,0,common,cod_dump.exe+0x6f5ef20
0,28,method,function_7af8021394ba9170,0,0,common,cod_dump.exe+0x6f5f820
0,28,method,setteaminhuddata,0,0,common,cod_dump.exe+0x6f62950
0,28,method,function_8691bfd0779ea2af,0,0,common,cod_dump.exe+0x6f52f30
0,28,method,clearscriptabledamageowner,0,0,common,cod_dump.exe+0x6f53820
0,28,method,getdebugeye,0,0,dev,cod_dump.exe+0x6f55e80
0,28,method,setimpactfx,0,0,common,cod_dump.exe+0x6f3f3a0
0,28,method,isnightvisionon,0,0,common,cod_dump.exe+0x6efd9e0
0,28,method,nightvisionviewon,0,0,common,cod_dump.exe+0x6f5be70
0,28,method,nightvisionviewoff,0,0,common,cod_dump.exe+0x6f5bd60
0,28,method,activatenightvisionblind,0,0,common,cod_dump.exe+0x6f52c90
0,28,method,setnightvisionblindweight,0,0,common,cod_dump.exe+0x6f60de0
0,28,method,painvisionon,0,0,common,cod_dump.exe+0x6f5c420
0,28,method,painvisionoff,0,0,common,cod_dump.exe+0x6f5c360
0,28,method,function_2c28e7684376dcc6,0,0,common,cod_dump.exe+0x6f748a0
0,28,method,function_190b2e3379f9a500,0,0,common,cod_dump.exe+0x6f749c0
0,28,method,function_b36e64f2e6e8941b,0,0,common,cod_dump.exe+0x6f74ae0
0,28,method,getnodenumber,0,0,common,cod_dump.exe+0x6f56a00
0,28,method,stopanimscriptsceneevent,0,0,common,cod_dump.exe+0x6f46d10
0,28,method,setlensprofiledistort,0,0,common,cod_dump.exe+0x6f3f740
0,28,method,function_2abd146d184f861d,0,0,common,cod_dump.exe+0x6f42300
0,28,method,function_ba8b16da87122fda,0,0,common,cod_dump.exe+0x6f42330
0,28,method,function_35fa0c39ca92f465,0,0,common,cod_dump.exe+0x6f42360
0,28,method,isnodelmgmountable,0,0,common,cod_dump.exe+0x74a3640
0,28,method,getscriptablehaspart,0,0,common,cod_dump.exe+0x6f56d20
0,28,method,getscriptableparthasstate,0,0,common,cod_dump.exe+0x6f57130
0,28,method,isviewmodelanimplaying,0,0,common,cod_dump.exe+0x6f50550
0,28,method,isnearanyplayer,0,0,common,cod_dump.exe+0x6f59660
0,28,method,getgroundentity,0,0,common,cod_dump.exe+0x6ef6170
0,28,method,isonground,0,0,common,cod_dump.exe+0x6efdc00
0,28,method,function_6715f0dc96e7e278,0,0,common,cod_dump.exe+0x6f525d0
0,28,method,function_2f744704905c246c,0,0,common,cod_dump.exe+0x6f500c0
0,28,method,animscriptentervehicle,0,0,common,cod_dump.exe+0x6eea870
0,28,method,animscriptexitvehicle,0,0,common,cod_dump.exe+0x6eeaa00
0,28,method,function_b15a7a26a88fcc36,0,0,common,cod_dump.exe+0x6f42a10
0,28,method,vehicle_setheldweaponvisibility,0,0,common,cod_dump.exe+0x6f4ad70
0,28,method,vehicle_setstowedweaponvisibility,0,0,common,cod_dump.exe+0x6f4ae90
0,28,method,function_15a3903f8135db46,0,1,common,cod_dump.exe+0x320dbc0
0,28,method,function_ca73eb5e48bdab1,0,0,common,cod_dump.exe+0x6f434a0
0,28,method,function_72d3c98481c7036f,0,0,common,cod_dump.exe+0x6f435a0
0,28,method,setnvgarealighteffect,0,0,common,cod_dump.exe+0x6f40f90
0,28,method,function_9e623437c9c521d7,0,0,common,cod_dump.exe+0x6f41080
0,28,method,cameraset,0,0,common,cod_dump.exe+0x6eecfc0
0,28,method,playxcam,2,10,common,cod_dump.exe+0x6f045b0
0,28,method,function_ad7812e81749ed3a,4,10,common,cod_dump.exe+0x6f048b0
0,28,method,function_4e50fa3b59ba9c4f,0,0,common,cod_dump.exe+0x6f439d0
0,28,method,stopxcam,0,0,common,cod_dump.exe+0x6f47340
0,28,method,pausexcam,0,0,common,cod_dump.exe+0x6f032f0
0,28,method,isplayingxcam,0,0,common,cod_dump.exe+0x6efdf60
0,28,method,getxcamposition,0,5,common,cod_dump.exe+0x6efb7b0
0,28,method,function_b0a1af7ca08cb931,0,5,common,cod_dump.exe+0x6efb5f0
0,28,method,function_23fe6daa36757c4,0,1,common,cod_dump.exe+0x6efbb80
0,28,method,function_cdbca598b04b425b,0,0,common,cod_dump.exe+0x6ef1840
0,28,method,cameradefault,0,0,common,cod_dump.exe+0x6eecdb0
0,28,method,animscriptsetinputparamreplicationstatus,0,0,common,cod_dump.exe+0x6eeab70
0,28,method,animscriptsetparachutestate,0,0,common,cod_dump.exe+0x6eeac50
0,28,method,animscriptexitparachutestate,0,0,common,cod_dump.exe+0x6eea930
0,28,method,getleftstickx,0,0,common,cod_dump.exe+0x6ef6490
0,28,method,getleftsticky,0,0,common,cod_dump.exe+0x6ef6580
0,28,method,getrightstickx,0,0,common,cod_dump.exe+0x6ef9360
0,28,method,getrightsticky,0,0,common,cod_dump.exe+0x6ef9450
0,28,method,function_36201e78e9d3d0a6,0,0,common,cod_dump.exe+0x6f3d310
0,28,method,function_dd258a3da9a2b4a1,0,0,common,cod_dump.exe+0x6f3d230
0,28,method,setscriptablepartzerostate_hack,0,0,common,cod_dump.exe+0x6f61df0
0,28,method,enablescriptablepartplayeruse,0,0,common,cod_dump.exe+0x6f54a50
0,28,method,disablescriptablepartplayeruse,0,0,common,cod_dump.exe+0x6f53bc0
0,28,method,enablescriptableplayeruse,0,0,common,cod_dump.exe+0x6f54a60
0,28,method,disablescriptableplayeruse,0,0,common,cod_dump.exe+0x6f53bd0
0,28,method,isentitywithincone,0,0,common,cod_dump.exe+0x6efca50
0,28,method,getboundshalfsize,0,0,common,cod_dump.exe+0x6f55b60
0,28,method,getboundsmidpoint,0,0,common,cod_dump.exe+0x6f55bb0
0,28,method,function_10a84122a845e3bb,0,0,common,cod_dump.exe+0x6f55770
0,28,method,function_7f28eb955092f50b,0,0,common,cod_dump.exe+0x6f55a30
0,28,method,triggerenable,0,0,common,cod_dump.exe+0x6f47cf0
0,28,method,triggerdisable,0,0,common,cod_dump.exe+0x6f47be0
0,28,method,istriggerenabled,0,0,common,cod_dump.exe+0x6efe520
0,28,method,function_ef8af48d79d46963,0,0,common,cod_dump.exe+0x6efc8d0
0,28,method,function_78e613e9ff4b6050,0,0,common,cod_dump.exe+0x6efd810
0,28,method,function_ca5b467fc63e424a,0,0,common,cod_dump.exe+0x6f3f560
0,28,method,function_5777e2cf26388d15,0,0,common,cod_dump.exe+0x6f442e0
0,28,method,skydive_beginfreefall,0,0,common,cod_dump.exe+0x6f440e0
0,28,method,skydive_deployparachute,0,0,common,cod_dump.exe+0x6f444f0
0,28,method,skydive_setdeploymentstatus,0,0,common,cod_dump.exe+0x6f447f0
0,28,method,skydive_setbasejumpingstatus,0,0,common,cod_dump.exe+0x6f44700
0,28,method,skydive_interrupt,0,0,common,cod_dump.exe+0x6f44580
0,28,method,skydive_setforcethirdpersonstatus,0,0,common,cod_dump.exe+0x6f449e0
0,28,method,function_91831fa0d58dd2b4,0,0,common,cod_dump.exe+0x6f448f0
0,28,method,isskydiving,0,0,common,cod_dump.exe+0x6f50490
0,28,method,isbasejumpavailable,0,0,common,cod_dump.exe+0x6f50190
0,28,method,isinfreefall,0,0,common,cod_dump.exe+0x6f50250
0,28,method,isparachuting,0,0,common,cod_dump.exe+0x6f503d0
0,28,method,shoulddisableskydivevfx,0,0,common,cod_dump.exe+0x6f526b0
0,28,method,setisinfilskydive,0,0,common,cod_dump.exe+0x6f51760
0,28,method,skydive_cutparachuteon,0,0,common,cod_dump.exe+0x6f44430
0,28,method,skydive_cutparachuteoff,0,0,common,cod_dump.exe+0x6f44370
0,28,method,skydive_cutautodeployon,0,0,common,cod_dump.exe+0x6f44220
0,28,method,skydive_cutautodeployoff,0,0,common,cod_dump.exe+0x6f44170
0,28,method,function_197ef48187159d23,0,0,common,cod_dump.exe+0x6f44020
0,28,method,function_27f42ddc14af9007,0,0,common,cod_dump.exe+0x6f43f60
0,28,method,function_180338516801f577,0,0,common,cod_dump.exe+0x6f50310
0,28,method,function_1884583496489965,0,1,common,cod_dump.exe+0x6f51860
0,28,method,function_b70ac9e03075a74e,1,1,common,cod_dump.exe+0x6f51320
0,28,method,function_d79646d3876ac6c7,1,1,common,cod_dump.exe+0x6f51fe0
0,28,method,function_4380969309573a3a,0,0,common,cod_dump.exe+0x6f412e0
0,28,method,function_15701c060002a36d,0,0,common,cod_dump.exe+0x6f409c0
0,28,method,function_24af687a8b7297f6,0,0,common,cod_dump.exe+0x6f4f1d0
0,28,method,function_b06c41e6d4ed36c,0,0,common,cod_dump.exe+0x6f50890
0,28,method,function_fc8d00dff1e134c2,0,0,common,cod_dump.exe+0x6f516a0
0,28,method,function_550533486a1d757b,0,0,common,cod_dump.exe+0x6f4f830
0,28,method,function_7383977c89d2ec19,1,1,common,cod_dump.exe+0x6f478a0
0,28,method,function_c8e5da34533ca403,1,1,common,cod_dump.exe+0x6f479b0
0,28,method,setscriptablepayloadmodel,0,0,common,cod_dump.exe+0x6f428b0
0,28,method,setscriptablepayloadweapon,0,0,common,cod_dump.exe+0x6f428d0
0,28,method,function_474bcbb86b733bef,0,0,common,cod_dump.exe+0x31dde00
0,28,method,function_d5cf89aeedbf41b,2,2,common,cod_dump.exe+0x31ddb90
0,28,method,freescriptable,0,0,common,cod_dump.exe+0x6ef08c0
0,28,method,function_9894103de5ef89d7,0,0,common,cod_dump.exe+0x31dd6c0
0,28,method,setscriptableuselargerbounds,0,0,common,cod_dump.exe+0x6f61fa0
0,28,method,vignettesetparams,0,0,common,cod_dump.exe+0x6f4b3e0
0,28,method,vignettegetparams,0,0,common,cod_dump.exe+0x6f4b1a0
0,28,method,vignettescriptdisable,0,0,common,cod_dump.exe+0x6f4b380
0,28,method,function_79ba985c3a2c6d8a,0,0,common,cod_dump.exe+0x6f59830
0,28,method,getlinkedscriptableinstance,0,0,common,cod_dump.exe+0x6f563b0
0,28,method,getscriptableisloot,0,0,common,cod_dump.exe+0x6f56ef0
0,28,method,function_ae7ddcdaa10aee24,0,0,common,cod_dump.exe+0x6f57030
0,28,method,getscriptableisreserved,0,0,common,cod_dump.exe+0x6f56f50
0,28,method,getscriptableislinked,0,0,common,cod_dump.exe+0x6f56ea0
0,28,method,getscriptableisusableonanypart,0,0,common,cod_dump.exe+0x6f56f90
0,28,method,scriptablecanbepinged,0,0,common,cod_dump.exe+0x6f5e920
0,28,method,enableplayermarks,0,0,common,cod_dump.exe+0x6eef9b0
0,28,method,disableplayermarks,0,0,common,cod_dump.exe+0x6eee310
0,28,method,getplayermarks,0,0,common,cod_dump.exe+0x6ef80f0
0,28,method,filteroutplayermarks,0,0,common,cod_dump.exe+0x6eeff00
0,28,method,filterinplayermarks,0,0,common,cod_dump.exe+0x6eefed0
0,28,method,streamsetmaterialtouchuntilloaded,0,0,common,cod_dump.exe+0x6f73950
0,28,method,getscriptablepartcount,0,0,common,cod_dump.exe+0x6f570e0
0,28,method,function_7c320131bd49bb18,0,0,common,cod_dump.exe+0x31dd730
0,28,method,function_84ad2f70189ee7c3,0,0,common,cod_dump.exe+0x31dd3d0
0,28,method,function_ef43fd0a946e1594,0,0,common,cod_dump.exe+0x31dd9f0
0,28,method,scriptabledoorfreeze,0,0,common,cod_dump.exe+0x6f10060
0,28,method,function_4f79c45e0fd47b7f,0,0,common,cod_dump.exe+0x6f102f0
0,28,method,function_c418bbc62bf5558e,0,0,common,cod_dump.exe+0x6f104f0
0,28,method,function_578c8264a51e84e1,0,0,common,cod_dump.exe+0x6f107a0
0,28,method,scriptabledoorisclosed,0,0,common,cod_dump.exe+0x6f101c0
0,28,method,scriptabledoorisowned,0,0,common,cod_dump.exe+0x6f10380
0,28,method,scriptableisdoor,0,0,common,cod_dump.exe+0x6f109e0
0,28,method,scriptabledoorisdouble,0,0,common,cod_dump.exe+0x6f10250
0,28,method,scriptabledoorangle,0,0,common,cod_dump.exe+0x6f0fca0
0,28,method,scriptabledooropen,0,0,common,cod_dump.exe+0x6f10570
0,28,method,function_f3b0093c76656597,0,0,common,cod_dump.exe+0x6f0fd30
0,28,method,scriptabledoorclose,0,0,common,cod_dump.exe+0x6f0fec0
0,28,method,function_70f47477a6b1e602,0,0,common,cod_dump.exe+0x6f10700
0,28,method,function_e4f66b83c155c102,0,0,common,cod_dump.exe+0x6f10460
0,28,method,function_9ae4daa2a11c58bd,0,0,common,cod_dump.exe+0x6f0ff40
0,28,method,function_50ddcb729a6c2820,0,0,common,cod_dump.exe+0x6f0ffd0
0,28,method,function_8f9fc5b803fcaf04,0,0,common,cod_dump.exe+0x6eee4a0
0,28,method,function_596afc9906d76ef8,0,0,common,cod_dump.exe+0x6ef3b70
0,28,method,function_de4866729f37f5d2,1,1,common,cod_dump.exe+0x6f3d020
0,28,method,getmissilevelocity,0,0,common,cod_dump.exe+0x6ef7300
0,28,method,setMissileImpactMinimapIcon,0,0,common,cod_dump.exe+0x6f40e90
0,28,method,scriptablesetparententity,0,0,common,cod_dump.exe+0x31ddcc0
0,28,method,scriptableclearparententity,0,0,common,cod_dump.exe+0x31dd230
0,28,method,validatecollision,0,0,common,cod_dump.exe+0x6f4ac40
0,28,method,trajectoryupdateoriginandangles,0,0,common,cod_dump.exe+0x6f47ac0
0,28,method,function_476f046d7cee7dde,0,0,common,cod_dump.exe+0x6eed5f0
0,28,method,selfrevivingdoneanimevent,0,0,common,cod_dump.exe+0x6eeaac0
0,28,method,buddyrevivingdoneanimevent,0,0,common,cod_dump.exe+0x6eea7c0
0,28,method,function_9ed57b4b1e9ea092,0,0,common,cod_dump.exe+0x6ef02d0
0,28,method,scriptableislootcache,0,0,common,cod_dump.exe+0x6f10a90
0,28,method,scriptablegetmidpoint,0,0,common,cod_dump.exe+0x6f10820
0,28,method,getnodeoffset_code,0,0,common,cod_dump.exe+0x74a30c0
0,28,method,markkeyframedmover,0,0,common,cod_dump.exe+0x6f5b270
0,28,method,unmarkkeyframedmover,0,0,common,cod_dump.exe+0x6f64d00
0,28,method,function_920ac430e8afef2f,0,0,common,cod_dump.exe+0x31dddf0
0,28,method,function_4c1f807275728cfd,0,0,common,cod_dump.exe+0x6f5e9b0
0,28,method,aligntag,0,0,common,cod_dump.exe+0x6f66880
0,28,method,function_a3ec8dd3b5122d54,0,0,common,cod_dump.exe+0x6eff880
0,28,method,function_564956b14c831611,0,0,common,cod_dump.exe+0x6eff5a0
0,28,method,function_6c1b5ddc7507a382,0,0,common,cod_dump.exe+0x6f002d0
0,28,method,function_3d283528e5a23f67,0,0,common,cod_dump.exe+0x6f3e700
0,28,method,dlog_recordplayerevent,0,0,common,cod_dump.exe+0x27eb570
0,28,method,pausepath,0,0,common,cod_dump.exe+0x6f03180
0,28,method,resumepath,0,0,common,cod_dump.exe+0x6f0f8e0
0,28,method,function_5dd77b4262fa9b04,0,0,common,cod_dump.exe+0x6f3cc30
0,28,method,function_9a45101961b13620,0,0,common,cod_dump.exe+0x6f42550
0,28,method,function_3cff797eac1ffa62,1,1,common,cod_dump.exe+0x6f04dc0
0,28,method,function_e0574b99a7acea79,0,0,common,cod_dump.exe+0x6f04e60
0,28,method,function_311de6d4e9d65f74,0,0,common,cod_dump.exe+0x6ee87b0
0,28,method,function_906f4c75be23ff6c,0,0,common,cod_dump.exe+0x6f54b70
0,28,method,function_5454db5840ab7741,0,0,common,cod_dump.exe+0x6f59720
0,28,method,function_1995edf8569e496a,2,2,common,cod_dump.exe+0x6efbd10
0,28,method,function_edb8f5264220e26d,1,1,common,cod_dump.exe+0x6f421b0
0,28,method,function_1322be952e9d40ae,1,1,common,cod_dump.exe+0x6eed9a0
0,28,method,function_65d0c406a8da39ac,0,0,common,cod_dump.exe+0x6ef8250
0,28,method,function_193fd33c1d11be88,0,0,common,cod_dump.exe+0x6f70570
0,28,method,function_73ce5b4c33cfa541,3,3,common,cod_dump.exe+0x6f6f680
0,28,method,function_72b767355af09ad8,0,1,common,cod_dump.exe+0x6f6fb70
0,28,method,function_168ea9f5ceaa3208,0,1,common,cod_dump.exe+0x6f6f860
0,28,method,function_c61e257d2f3c6251,1,1,common,cod_dump.exe+0x6f678e0
0,28,method,function_116ed9b1db4906fa,1,1,common,cod_dump.exe+0x6f67900
0,28,method,function_1876fb7a26caba85,1,1,common,cod_dump.exe+0x6f678f0
0,28,method,function_45dba974f3373700,1,3,common,cod_dump.exe+0x6f679f0
0,28,method,function_e3339b3b54abf4a5,1,1,common,cod_dump.exe+0x6f70560
0,28,method,function_224d6ed7168ca53b,0,0,common,cod_dump.exe+0x31da630
0,28,method,function_b486d879de33bb51,1,3,common,cod_dump.exe+0x6f62a10
0,28,method,knockback,2,3,common,cod_dump.exe+0x6efeb00
0,28,method,pushplayervector,1,2,common,cod_dump.exe+0x6f04be0
0,28,method,function_34b3fce2d809ff07,0,0,common,cod_dump.exe+0x6f10b90
0,28,method,function_31049502b79c76b7,1,1,common,cod_dump.exe+0x6efe3c0
